"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"IGKV3-20",-0.269867113448432,0.0449973386432429,-0.162019730614536,0.300092657125555,FALSE,FALSE
"ARHGEF7",-0.0505215129859667,0.0450007490497041,-0.0330021579836256,0.257567781841041,FALSE,FALSE
"SRP19",0.0750772478893977,0.0450528174758896,0.069650047746047,0.107744632679169,FALSE,FALSE
"POLRMTP1",-0.0898211920353338,0.0450596144712778,-0.0637507236403725,0.226915681785132,FALSE,FALSE
"CD58",0.124721616695555,0.0451127330501468,0.107080262582905,0.134966790007012,FALSE,FALSE
"REELD1",-0.211844742264253,0.0452467686268645,-0.194745986702666,0.108034626494163,FALSE,FALSE
"SSRP1",-0.0703547935610089,0.0452467686268645,-0.0440241423325419,0.285458150777345,FALSE,FALSE
"RPL39",-0.276829765877666,0.0452467686268645,-0.198886038205615,0.22012486662853,FALSE,FALSE
"C19orf12",0.0722211140033005,0.0452467686268645,0.0695518022444653,0.0954296281692907,FALSE,FALSE
"EFNA3",-0.123114965149087,0.0452467686268645,-0.106556691201682,0.134510414637448,FALSE,FALSE
"PRKACA",0.10988737532224,0.04525104211484,0.115847908384465,0.0643553865216972,FALSE,FALSE
"TMEM182",-0.111021190588241,0.0452740670869485,-0.13108444805985,0.0364409032236779,FALSE,FALSE
"SLC22A16",0.217209907353856,0.0452958300191984,0.207884739446513,0.0955868133616273,FALSE,FALSE
"HPGD",0.165056612241649,0.0452958300191984,0.162265260882831,0.0827186900344473,FALSE,FALSE
"NUP85",-0.062143763979251,0.0453101850963109,-0.0617233936476254,0.0797739915282057,FALSE,FALSE
"FTH1P8",0.149572830241489,0.0453255921671989,0.139957841669976,0.104847920795407,FALSE,FALSE
"LY75",0.0915633000583095,0.0453643210220994,0.106002704793572,0.0376716099952778,FALSE,FALSE
"AL031716.1",-0.151812756853399,0.0453903681246541,-0.164283480790885,0.0462560115948995,FALSE,FALSE
"CCDC106",-0.115490682397569,0.0454225406028957,-0.0664964740113829,0.320210356646527,FALSE,FALSE
"WWC3",0.106624065862249,0.0454323386937573,0.0743741490334778,0.232559243150987,FALSE,FALSE
"LINC01963",-0.0779699135682013,0.0455426461041042,-0.0740367993922417,0.0926834171520535,FALSE,FALSE
"PCBP4",-0.102374601806254,0.0455487689479582,-0.108057028496022,0.0613075631336417,FALSE,FALSE
"AC003102.1",-0.0954875960115811,0.0455915370618533,-0.108365403894398,0.0418652491071384,FALSE,FALSE
"IDO1",0.328937287971612,0.0455915370618533,0.353435319601524,0.0576075437353231,FALSE,FALSE
"FCHO1",-0.0926763860235808,0.0455925885060854,-0.0835375017829047,0.115320365594786,FALSE,FALSE
"ATAD3A",-0.0949780374283315,0.0456215795020297,-0.0444069115947327,0.439727907269478,FALSE,FALSE
"BTF3P5",0.117379578921577,0.0456380037845853,0.111088608437763,0.0986963687584809,FALSE,FALSE
"SARS2",-0.114053500460091,0.0456634108127181,-0.118382111308004,0.0627551027964035,FALSE,FALSE
"SSU72",0.0540377283011928,0.0456880015433102,0.0527737501369673,0.0882072072091673,FALSE,FALSE
"TAS2R20",-0.1397841988786,0.0457157282879603,-0.158809224492697,0.0421819762138602,FALSE,FALSE
"FSTL1",0.289086666300182,0.0457182107787083,0.313323654809937,0.0544383509470242,FALSE,FALSE
"FMNL3",-0.0790052268271949,0.0457206174655639,-0.075269457488711,0.0960884665231056,FALSE,FALSE
"WIPI2",0.0579219594470407,0.0457460098915315,0.0582210630245007,0.0772107215950212,FALSE,FALSE
"FCRL5",-0.207159128745916,0.0457624080846456,-0.108478379227008,0.396439082744983,FALSE,FALSE
"SLC48A1",0.0951735991552195,0.0457936923567193,0.0631106641302073,0.262750352348815,FALSE,FALSE
"GPR89A",-0.107513369868059,0.0457966435540567,-0.123689357306271,0.0413614366767056,FALSE,FALSE
"CHCHD2P6",0.0991055302005552,0.0458223739744819,0.108014906210458,0.0551472385040225,FALSE,FALSE
"ARMCX5-GPRASP2",-0.136878745915861,0.0458350594318274,-0.118033212797358,0.13727607211523,FALSE,FALSE
"AC004241.1",0.15343007836763,0.0458917525419714,0.126271829346648,0.158757968159288,FALSE,FALSE
"TMEM223",-0.0720091416285389,0.0459081929348291,-0.0554652845557374,0.188352786442154,FALSE,FALSE
"ZHX3",-0.0730716739952748,0.0459806545549114,-0.0314329298878203,0.481360094416336,FALSE,FALSE
"RHBDD3",-0.0842287964871945,0.0459910539815199,-0.0604905543624319,0.22012486662853,FALSE,FALSE
"CD40",0.112696173995446,0.0460239018808555,0.134836923789515,0.0334799368720054,FALSE,FALSE
"APBB3",-0.066497128368411,0.0460239018808555,-0.0603264038401081,0.117340422979168,FALSE,FALSE
"IGHMBP2",0.114835004674492,0.0460361241975493,0.130937225610468,0.0443068229026963,FALSE,FALSE
"CHFR",0.0420684831571311,0.0462121629139593,0.037770640190978,0.117767023026886,FALSE,FALSE
"RAP2B",0.0681158603581232,0.0462176785071926,0.0628972437609433,0.0828997551043366,FALSE,FALSE
"EYA3",0.0786937456820987,0.0462539215232985,0.0669026249414071,0.139718269793491,FALSE,FALSE
"MRPS34",-0.0938704598431276,0.0463056098533509,-0.0433809104844723,0.448148616156393,FALSE,FALSE
"SGK1",-0.135951482372768,0.0463370072508337,-0.18547853406728,0.0149307719061236,FALSE,FALSE
"GALNT1",0.0759830321143936,0.0463379962919335,0.0569294441241498,0.198891041691584,FALSE,FALSE
"OSBPL2",0.0941616526093636,0.0463773554493035,0.0812543617526187,0.139341651990627,FALSE,FALSE
"NCOA2",0.094972124837263,0.0464241484064406,0.0594872852793406,0.280019250833026,FALSE,FALSE
"CST7",0.189034070989665,0.0464282420514469,0.252104549073095,0.017261241245119,FALSE,FALSE
"TRIM32",-0.0790747026562804,0.0464394313523948,-0.0710901789074804,0.115462749678245,FALSE,FALSE
"SEC14L5",0.305579083225827,0.0464629536039366,0.261290941175201,0.145063563668306,FALSE,FALSE
"AL359643.3",-0.15143854983479,0.0464776317384089,-0.123498381020513,0.162603396142303,FALSE,FALSE
"H1-0",0.170593542380068,0.0464955230480614,0.124434620983957,0.224288270922757,FALSE,FALSE
"PRKCQ-AS1",-0.0954670302460338,0.0465929388364432,-0.10747302034607,0.0442372299389915,FALSE,FALSE
"C9orf16",-0.101482061112509,0.0465963691781706,-0.0548865926513852,0.368963652935172,FALSE,FALSE
"ASB6",-0.0366888590440361,0.0466185879888841,-0.02889161012009,0.17622424434,FALSE,FALSE
"CENPQ",-0.193162074054491,0.0466217011799816,-0.187357299713999,0.0917265209376121,FALSE,FALSE
"CNN2P1",0.161592364218978,0.0466225252489252,0.13650908024471,0.132277359239455,FALSE,FALSE
"LINC01135",-0.133358091993846,0.0466225252489252,-0.118359189242561,0.12588878584995,FALSE,FALSE
"ACAP1",-0.070545223072898,0.046627797766915,-0.0519573440134191,0.214719089222027,FALSE,FALSE
"FAM91A3P",0.129324400047744,0.0466327297653985,0.129010253590584,0.0786492051327745,FALSE,FALSE
"FNIP1",0.115483115208809,0.0466509646336262,0.0513789928160878,0.45923296826365,FALSE,FALSE
"PITPNM1",-0.0736767884618604,0.0466647393780194,-0.066419237108734,0.120387890806397,FALSE,FALSE
"NT5DC1",-0.0581924443714713,0.0466647393780194,-0.077867767799715,0.0176769543771357,FALSE,FALSE
"RNF25",-0.0586260932697875,0.0466647393780194,-0.0360696759089641,0.29952220348379,FALSE,FALSE
"S100A12",0.287875698029592,0.0467923273751688,0.329187083716385,0.0448860477626577,FALSE,FALSE
"FTH1P20",0.160792619160077,0.0468021590203994,0.114152677386612,0.236051920262327,FALSE,FALSE
"ABHD11",-0.0821742447897613,0.0468274193459147,-0.0652277174286026,0.180366934152307,FALSE,FALSE
"AC016739.1",-0.102346133752867,0.0468443920346046,-0.0702959085232217,0.240873422841953,FALSE,FALSE
"TCEANC",-0.0598616939308297,0.0468491926608484,-0.0957719569190398,0.000955772082204482,FALSE,FALSE
"AC004812.2",-0.106115567392308,0.0468896936901789,-0.115322898847054,0.0558384478847546,FALSE,FALSE
"PHGDH",-0.151560335942522,0.0468985400198267,-0.131721137688681,0.131643674632856,FALSE,FALSE
"TOLLIP",0.0830651754187013,0.0468995911981919,0.0854581613189481,0.0752751657976729,FALSE,FALSE
"COQ8A",-0.0884269877252516,0.0469038949005657,-0.0614590648299167,0.235812572222911,FALSE,FALSE
"C9orf129",0.146853579985997,0.0469309136612268,0.146211423268735,0.0759187850600035,FALSE,FALSE
"PXK",0.0830085538222874,0.0470198873328711,0.0964747454496833,0.0374649704555518,FALSE,FALSE
"MICAL2",0.138137934879053,0.0471903287338811,0.117039494204597,0.144842786488972,FALSE,FALSE
"MBP",0.0923367768685923,0.0471903287338811,0.0666534340224024,0.224288270922757,FALSE,FALSE
"COPA",0.0787372205209417,0.0472210594480973,0.0937852930225816,0.0365111228915127,FALSE,FALSE
"FITM2",-0.0688428681642419,0.0472765686866027,-0.0748147885136338,0.0576424549958294,FALSE,FALSE
"RELT",0.0932526994705124,0.047337867714277,0.0874941444126467,0.106772710364776,FALSE,FALSE
"SMIM15",0.0887638351648437,0.0473668063225487,0.0917549188159522,0.0680158144456766,FALSE,FALSE
"MAP7D3",-0.0612711189686146,0.0473962279074646,-0.0610239613987658,0.0830963035914246,FALSE,FALSE
"PLK3",-0.0714660282192747,0.0475270847097816,-0.0548773331125902,0.197377948255131,FALSE,FALSE
"THUMPD2",-0.0892291373351735,0.0475762952686094,-0.0955494993096629,0.0609455856943686,FALSE,FALSE
"NCBP2AS2",-0.0865106269478135,0.0475762952686094,-0.0507478156554127,0.326370539270639,FALSE,FALSE
"AC027559.1",-0.14221655429598,0.047650067694703,-0.12067562418903,0.151665879255942,FALSE,FALSE
"AC040977.1",0.1067136049634,0.0476579349828966,0.0578296059299559,0.370358458577066,FALSE,FALSE
"AKAP13",0.071371268355155,0.0476880864292411,0.090652764014544,0.0246134374905025,FALSE,FALSE
"LINC00667",-0.0857296936802466,0.0476926521824215,-0.0931168144439741,0.0602180787907346,FALSE,FALSE
"MAP3K14-AS1",-0.0967152642971211,0.0476926521824215,-0.106869967159708,0.0526574299333321,FALSE,FALSE
"AC007038.1",-0.108305068817822,0.0476926521824215,-0.110050858439813,0.0785490900337812,FALSE,FALSE
"SLC35D1",-0.0716621421397714,0.0477180097984902,-0.0633731694065819,0.129244346521828,FALSE,FALSE
"TMEM87A",0.0345898047361126,0.0477180097984902,0.0468531982379198,0.0140879622191855,FALSE,FALSE
"HLA-DMA",0.084379426812141,0.0477180097984902,0.11838418240242,0.0116489685813533,FALSE,FALSE
"WBP2NL",-0.141668540958364,0.0477180097984902,-0.136237931999425,0.0911680212024885,FALSE,FALSE
"TDRD3",-0.0605292871527516,0.0477583027440999,-0.0621989508595289,0.0741459046255778,FALSE,FALSE
"MYOM1",0.161106136267802,0.0477625410202896,0.158381593238811,0.0825197206177837,FALSE,FALSE
"UXT",-0.074941620362426,0.0478178467093898,-0.0456530004643829,0.301046329482811,FALSE,FALSE
"IFRD2",-0.0660087488805948,0.0479547987001945,-0.0543673298253681,0.157570188775588,FALSE,FALSE
"HEIH",0.0923619546665777,0.0479547987001945,0.0976327393701817,0.0660702296278047,FALSE,FALSE
"EMG1",-0.0784851512199082,0.0479547987001945,-0.0448751460792468,0.34372251415674,FALSE,FALSE
"TMED8",0.0689273023822108,0.0479547987001945,0.0554450921724022,0.165429335857714,FALSE,FALSE
"EEF1A1P38",-0.252299440018304,0.0480584886102599,-0.0952991984548685,0.544320655982266,FALSE,FALSE
"ZNF460-AS1",-0.127828174494875,0.0480671119079395,-0.147936893439454,0.0390632953835892,FALSE,FALSE
"CENPBD1P1",0.0599243038861735,0.0481220639869782,0.0754286323802256,0.026776662009952,FALSE,FALSE
"SLC35B3",0.0715532351255022,0.0481496816581367,0.0643282541024997,0.12559191061979,FALSE,FALSE
"RPL36AL",0.127296634862872,0.0481529413518344,0.209868502899529,0.00216492954251329,FALSE,FALSE
"YTHDC1",-0.0449770973784282,0.0482104403620341,-0.0269560113436511,0.314910494104643,FALSE,FALSE
"SLC44A1",0.0848436919478262,0.0482104403620341,0.0815431478049295,0.0981663501443075,FALSE,FALSE
"CHD2",-0.0453209204334606,0.0482626197234906,-0.0494126631841519,0.0556187133200567,FALSE,FALSE
"AL590560.2",-0.156802271341771,0.0483294730371441,-0.192008150946437,0.0278216301197882,FALSE,FALSE
"PRDM4",-0.0421590901354658,0.0483649054512489,-0.0345593419881529,0.154840617298634,FALSE,FALSE
"HADH",-0.059223679681634,0.0483719064250067,-0.0573135583409624,0.0955862604163496,FALSE,FALSE
"PF4",0.260035737873147,0.0484190039480101,0.208621683970962,0.175923193610864,FALSE,FALSE
"GEMIN5",-0.0866375121241956,0.0484229512143625,-0.067212247196549,0.185189814780744,FALSE,FALSE
"PAPSS1",0.138580719366281,0.0484229512143625,0.126995467546792,0.116023070013211,FALSE,FALSE
"LUC7L2",-0.049677470593019,0.0484229512143625,-0.0570014787797735,0.0430489707182419,FALSE,FALSE
"CYTIP",0.0559810103541163,0.0484512384093649,0.0528616534351809,0.0983622805866753,FALSE,FALSE
"NRIP1",0.107096611116124,0.0484641080447567,0.07421954334232,0.244424400754668,FALSE,FALSE
"COQ3",-0.104765948522669,0.0484684292776082,-0.069780324972551,0.267740377877419,FALSE,FALSE
"MDM2",0.0793074157253495,0.0484684292776082,0.0677509848507797,0.133609944373133,FALSE,FALSE
"ABHD17B",0.0545932022892382,0.0485694144351915,0.0505855821154475,0.0967519102390652,FALSE,FALSE
"ABI2",-0.0810333854657831,0.0485932281210768,-0.0873217430882759,0.0617264007630033,FALSE,FALSE
"G6PD",0.127953152899546,0.0485932281210768,0.143633072714972,0.0526767764893509,FALSE,FALSE
"MSL2",0.0574386166896408,0.0485932281210768,0.0420584159543082,0.210523687713425,FALSE,FALSE
"KIAA1324",0.271136292388184,0.0486758273567901,0.333595458246205,0.035237054349873,FALSE,FALSE
"AL162586.2",-0.206806790956889,0.0488775341080645,-0.212245036148547,0.06622489691283,FALSE,FALSE
"KIAA0586",-0.0570752151651685,0.0489257606497506,-0.0614421350877384,0.0635180397421466,FALSE,FALSE
"SAP130",0.0847208450043419,0.0489461931199491,0.0658663921487594,0.194867395514406,FALSE,FALSE
"LINC00426",-0.0940752959080989,0.0489721451197791,-0.103305055205023,0.055864292896776,FALSE,FALSE
"CSKMT",-0.0954806973524862,0.0489775622206382,-0.0993803407275102,0.0700002534207157,FALSE,FALSE
"MORN3",-0.121940972434348,0.0489795014355462,-0.110810147384375,0.120729931550961,FALSE,FALSE
"LGR6",-0.203790536884354,0.0490111582376483,-0.18652443092744,0.0946078930171723,FALSE,FALSE
"NEDD4",0.13156989875363,0.049050792980842,0.0953702454480552,0.234150889767511,FALSE,FALSE
"KCTD5",0.047208763481483,0.0490802739001362,0.0603534977505629,0.0207996693140833,FALSE,FALSE
"AC067945.1",0.130542491923081,0.0490848769617085,0.11563357176908,0.130259534940726,FALSE,FALSE
"HEG1",-0.108562381826907,0.0491358276135967,-0.102556038333478,0.10615696587138,FALSE,FALSE
"IMMP1L",-0.177979853211859,0.0492459419416161,-0.155225094451157,0.139074650693453,FALSE,FALSE
"HRH4",0.215662984305496,0.0492867540504659,0.165766369150796,0.195873145073348,FALSE,FALSE
"PRPF4",-0.0491738346264685,0.0493098453153462,-0.0263268046709543,0.382150721652653,FALSE,FALSE
"PHKB",0.0448662141314053,0.0494051807228039,0.0462968992044964,0.0701507769652005,FALSE,FALSE
"ABCC13",0.374082611153347,0.0494060067867286,0.145974838017114,0.527037984520238,FALSE,FALSE
"RCAN1",0.061628081885927,0.0494143944784669,0.0683541558246947,0.046163012621502,FALSE,FALSE
"C12orf42",-0.125791135257291,0.0494248534729206,-0.147929044986771,0.0370816117587078,FALSE,FALSE
"PI4KA",-0.0753699672709555,0.0494248534729206,-0.0696663458304641,0.118295588710309,FALSE,FALSE
"MTMR4",0.0503440086232543,0.0494248534729206,0.0385170627843436,0.202457470745444,FALSE,FALSE
"USP13",-0.0901903240278976,0.0494248534729206,-0.121522279806869,0.0157599252137879,FALSE,FALSE
"NUAK2",0.108916278569854,0.0494248534729206,0.0903470827070875,0.163778445128867,FALSE,FALSE
"COG1",-0.0611261424779915,0.0494273947103404,-0.0659709704075203,0.0609023514184342,FALSE,FALSE
"TXNRD1",0.0857367659936377,0.0495158199147646,0.0972898305076638,0.0452113923611413,FALSE,FALSE
"AL391834.2",-0.127199946048835,0.0495779760427872,-0.117611065865273,0.108190298720688,FALSE,FALSE
"RPL13",-0.106571653969384,0.0497031941704822,-0.0780203384238714,0.221645908580689,FALSE,FALSE
"BDP1",-0.111487013065062,0.0497296392176039,-0.124499596610991,0.0526108092374356,FALSE,FALSE
"DOCK5",0.137106470122644,0.0497303437014331,0.086179023854572,0.301756115283127,FALSE,FALSE
"ZNF570",-0.0955483373105151,0.0497789246847303,-0.123307385025822,0.0240401026583101,FALSE,FALSE
"NFRKB",-0.0596729287314954,0.0498217849719675,-0.0573261180967539,0.0999996322837595,FALSE,FALSE
"CLIP1",0.0899334759134977,0.0498591294462831,0.089784542242604,0.0809733196483524,FALSE,FALSE
"PNPO",0.0665029653411489,0.0499557962147487,0.0569164831010813,0.14383107066686,FALSE,FALSE
"AC009022.1",-0.107095173097979,0.0499567755569481,-0.117175478239273,0.0566097217573588,FALSE,FALSE
"ARPC4",0.0963095516708701,0.0500163303460331,0.109527580485402,0.0502892662843561,FALSE,FALSE
"CTNS",0.0722048560816097,0.0500163303460331,0.0735464608425974,0.0800584634696373,FALSE,FALSE
"TDP1",-0.0582614302079113,0.0500163303460331,-0.0502199699430365,0.143594720296214,FALSE,FALSE
"STIP1",-0.0680459934628899,0.0500633526123675,-0.0372674585014315,0.376236353173794,FALSE,FALSE
"AL627309.5",0.231470666577305,0.0501156742805953,0.157064880499761,0.253554453749356,FALSE,FALSE
"EHHADH",0.115023515949865,0.0501156742805953,0.159137868486555,0.0137542324215249,FALSE,FALSE
"HLA-V",-0.590210227383655,0.050130473364569,-0.569081860688364,0.0993895607481038,FALSE,FALSE
"SH3BGRL3",0.107187017463406,0.0501353156141611,0.138341355704447,0.0223393129064582,FALSE,FALSE
"RASGRF2",-0.107538236218471,0.0501694008791247,-0.139324073388492,0.0226642153601343,FALSE,FALSE
"SP140",0.115478008738854,0.0501904244044079,0.099619681026208,0.134697709827226,FALSE,FALSE
"FCGR3A",0.159555242298456,0.0502031855840193,0.157360641978741,0.0923898984017336,FALSE,FALSE
"LRRN2",-0.122840030450505,0.05033549066925,-0.138572659428193,0.0481247286742206,FALSE,FALSE
"ZNF654",0.103302185361125,0.050348646208464,0.0699973370860259,0.253291774249978,FALSE,FALSE
"AC135506.1",0.141292732994979,0.050348646208464,0.0723008564734231,0.404725492169191,FALSE,FALSE
"ELL",0.106182147542681,0.050348646208464,0.113911302409006,0.066184287635894,FALSE,FALSE
"ADCY10P1",-0.0840780372685565,0.050348646208464,-0.0955246527189897,0.0387318342762545,FALSE,FALSE
"REL",0.0975907484976382,0.0503752153927628,0.0812897684093082,0.15958735781677,FALSE,FALSE
"SDHAF3",0.14085898159568,0.0503752153927628,0.152968523126229,0.053332192519768,FALSE,FALSE
"TRMT112",-0.0842781142917073,0.0503803503111318,-0.0369915760510055,0.481681440531039,FALSE,FALSE
"LIPT2",-0.11253481905389,0.0504745050649509,-0.0998256705748743,0.133282464215527,FALSE,FALSE
"MNDA",0.153824596009017,0.0504967616652003,0.135442188230918,0.137896553703484,FALSE,FALSE
"ATP2C2",-0.221943887752179,0.0505053719875628,-0.239487973122376,0.0577699117745762,FALSE,FALSE
"BAG2",-0.118302852556358,0.050567695546085,-0.0964683545380159,0.1771745189317,FALSE,FALSE
"CEP120",-0.0833074788976317,0.0506719541091025,-0.0912819451843541,0.0584516790109494,FALSE,FALSE
"NCOA4",0.11954509259839,0.0506719541091025,0.0890858635523445,0.216697765263326,FALSE,FALSE
"ATP5MDP1",-0.207897805857101,0.0507274008045317,-0.136110370949572,0.271710891944551,FALSE,FALSE
"ICAM5",0.220401733924838,0.0507302279901601,0.15830854722609,0.240840405821488,FALSE,FALSE
"WTAP",0.0617914921057189,0.0507505384717818,0.0511797803282358,0.165165676088946,FALSE,FALSE
"TTLL3",-0.0671560823736496,0.0507537275109812,-0.0788903135752924,0.0380398529431466,FALSE,FALSE
"DHX57",0.0629439010046452,0.0507605842212199,0.0692309915192255,0.0518846145931663,FALSE,FALSE
"DHRS7",0.0996029219844393,0.0508237559530063,0.109580876237242,0.0546636670586482,FALSE,FALSE
"SCAMP2",0.0562976396399386,0.0508555697435258,0.071086463874136,0.0271300137192638,FALSE,FALSE
"ANXA4",0.0770881692971295,0.0508737278401688,0.0922931330803855,0.0372638036880533,FALSE,FALSE
"NFATC2",-0.103185850016651,0.0508866655727852,-0.0937209852933132,0.115464791820346,FALSE,FALSE
"CLEC12A",0.251495775773191,0.0509205058479632,0.195860991883058,0.185727458117303,FALSE,FALSE
"MCF2",-0.173068077272299,0.0509698945323899,-0.186503715117651,0.0608193800665612,FALSE,FALSE
"AC092535.5",-0.204737536849539,0.0510496069005051,-0.160526455497242,0.156383003604152,FALSE,FALSE
"FBXW4",-0.062113857010376,0.0510510920613945,-0.0533620152127633,0.138503479106581,FALSE,FALSE
