"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"JMY",-0.0797480335135223,0.359729211847904,-0.115789859635186,0.151815720328784,FALSE,FALSE
"EIF2S2P3",0.0468052076839174,0.35974470410636,0.0210615962954279,0.684626299214003,FALSE,FALSE
"CLPTM1",0.0477485909867411,0.359922567582946,0.0649424763488918,0.142486288432903,FALSE,FALSE
"PHF2",-0.0587731149898251,0.359999954256664,-0.0422270747569829,0.409930321293941,FALSE,FALSE
"LRCH3",-0.0293772106017241,0.360004014879677,-0.0287332407468549,0.323345174582972,FALSE,FALSE
"RPS4XP22",-0.170331930696706,0.360004014879677,-0.364108222543578,0.018084011276981,FALSE,FALSE
"ODC1",0.0655088373588636,0.360107197133716,0.0521367727266706,0.45398925284324,FALSE,FALSE
"CEP57",-0.0760430695627425,0.360182328021336,-0.118105494846453,0.12096033742728,FALSE,FALSE
"SUZ12P1",0.0442002330523488,0.360182328021336,0.00674955869787052,0.892758081736406,FALSE,FALSE
"CROCC2",-0.131767503716258,0.360182328021336,-0.125407363065773,0.332824229977248,FALSE,FALSE
"OTUD7B",-0.04391846757355,0.36024169431161,-0.0472092318059477,0.292170409483138,FALSE,FALSE
"AASS",-0.110104741844428,0.360313294297257,-0.12590520722831,0.261010900596573,FALSE,FALSE
"NECTIN1",-0.0858463896127347,0.36052222090429,-0.0736244744937136,0.369673378542405,FALSE,FALSE
"FAM162A",-0.0541537879835446,0.360650778332175,-0.0817971828503654,0.094536446496492,FALSE,FALSE
"SLC35C1",0.0388501939627939,0.360720216996721,0.0532708521134784,0.142016186381044,FALSE,FALSE
"EMC6",0.0669997908590049,0.36080446912907,0.063626843101678,0.307072006336707,FALSE,FALSE
"PPP2R5A",0.0532867014205894,0.36080446912907,0.041459278723837,0.419935079291099,FALSE,FALSE
"PSMC1P5",0.0660994722669049,0.361071865658442,0.0867298059997528,0.195223043940414,FALSE,FALSE
"RPL4P1",-0.0806078316005839,0.361254057642749,-0.082329333070088,0.313494799230513,FALSE,FALSE
"TMUB1",0.0589570607324681,0.361254057642749,0.0766916240215183,0.185208733335606,FALSE,FALSE
"ITGB1",-0.0746406694920485,0.361339444745947,-0.0863554543173496,0.249414689538569,FALSE,FALSE
"SMAP1",-0.041490571353439,0.361369168812646,-0.0199114528591726,0.634353540078766,FALSE,FALSE
"TMCO6",0.0346352879873868,0.361369168812646,0.0416252015433324,0.235330367212124,FALSE,FALSE
"MZT2B",0.0820690592691099,0.361490380239414,0.109960256010488,0.139652756615922,FALSE,FALSE
"SOCS2",0.0578187966243087,0.361490380239414,0.0335215705537794,0.585462875826505,FALSE,FALSE
"KLHL5",0.0616332873710141,0.36149866567298,0.054732521485111,0.399540652973761,FALSE,FALSE
"RPS19P7",0.0890277347556394,0.361608200981865,0.0222634193150176,0.805460266177931,FALSE,FALSE
"UMAD1",0.0535352317351422,0.361646285726553,0.0401003300744627,0.475939726634627,FALSE,FALSE
"VNN1",0.118410012614164,0.361815763379056,0.135095983326177,0.278945714100943,FALSE,FALSE
"IDI2-AS1",-0.121239306599546,0.362097883506157,-0.126756008513486,0.322992726853056,FALSE,FALSE
"TMEM252",0.13157329341905,0.36233494964731,0.142913223578805,0.255235489676367,FALSE,FALSE
"ATG12",0.0603961831563968,0.36262107465084,0.0141712176911818,0.842227400878453,FALSE,FALSE
"KIAA1143",-0.0427062726721547,0.36275012750878,-0.0593525456360036,0.167764079207273,FALSE,FALSE
"GOLPH3L",0.0348329150439503,0.362926475284993,0.0277150472030425,0.458561188111602,FALSE,FALSE
"RPS11",0.08138711044621,0.363282749938798,0.0670029289556966,0.360912450751498,FALSE,FALSE
"FAM50B",-0.0467759185216146,0.363297228396314,-0.0240545693329043,0.625426589461485,FALSE,FALSE
"RETREG2",0.0492660501674039,0.36335944498311,0.0668838340735097,0.182715346299501,FALSE,FALSE
"DMTN",0.154845371000333,0.363671935973158,0.186449953651969,0.253003695781976,FALSE,FALSE
"RAP1AP",0.0575527922334124,0.364176951542769,0.0309911002787792,0.613390393676165,FALSE,FALSE
"CSF2RBP1",0.129119950230809,0.364279571844054,0.179352489124167,0.158082960082292,FALSE,FALSE
"ZNF321P",-0.0623051337606679,0.364614367255817,-0.0576702936160734,0.392538165558001,FALSE,FALSE
"GRIK5",0.096065208896045,0.364619164937906,0.128689159721792,0.184415234356624,FALSE,FALSE
"HIPK3",0.108867144958568,0.36473007905025,0.0712414409309025,0.540617141485166,FALSE,FALSE
"TNFRSF8",0.0685790822452083,0.364736578931263,0.0760345099571865,0.28830355878992,FALSE,FALSE
"ST13P4",-0.0432451863882729,0.364736578931263,-0.0370415559350754,0.416902407089376,FALSE,FALSE
"R3HDM2",0.0305552180386474,0.364998770844552,0.0355115583385643,0.164587779708766,FALSE,FALSE
"LCORL",0.0797931054775365,0.36500941898138,0.0522782403971843,0.55732771388843,FALSE,FALSE
"ZNF501",-0.0842474330585904,0.365012420978018,-0.119231175950779,0.1606098306237,FALSE,FALSE
"AK6",0.0991717728654006,0.365479659387038,-0.0441405415434122,0.655804829616497,FALSE,FALSE
"SCART1",-0.105175703564898,0.365544095457518,-0.119144820063904,0.274474509690031,FALSE,FALSE
"EPB41L4A",-0.110356201124156,0.365544095457518,-0.0845252257975143,0.475257055955514,FALSE,FALSE
"C17orf75",-0.043248496073195,0.365544095457518,-0.0704937907117957,0.0849544177138309,FALSE,FALSE
"CBR3",0.0974306630224762,0.365859806697399,0.0966947016430683,0.338732284021577,FALSE,FALSE
"RPL5P22",-0.0807074448205054,0.365916458378265,-0.0767852155708681,0.303993015742357,FALSE,FALSE
"HSP90AB1",-0.0468577410795847,0.366009147831486,-0.0390071545900816,0.438657646655205,FALSE,FALSE
"SMURF2",-0.0522845713856256,0.366274316544993,-0.0764574196804715,0.144026699942371,FALSE,FALSE
"SELENOI",-0.0596643896564156,0.366357511326578,-0.0669389394889329,0.295057840963729,FALSE,FALSE
"UQCRHL",0.0936461415930946,0.366357511326578,0.0189170758705226,0.847129176304183,FALSE,FALSE
"CPNE3",0.0471397961420889,0.366626068222835,0.0468182919651924,0.335940903437173,FALSE,FALSE
"PEX13",0.0467105894832288,0.366849965933033,0.0103869193682678,0.8496207864332,FALSE,FALSE
"TRBC1",-0.0641479294898022,0.366951488041302,-0.0510458893591748,0.454164774469462,FALSE,FALSE
"CDKN2AIP",-0.0575922159601402,0.366998820297358,-0.0878734727557717,0.131754148607183,FALSE,FALSE
"AIMP1",-0.0541056223903573,0.367077512435306,-0.104398761839357,0.0349745487851929,FALSE,FALSE
"CDC37",0.0409375397527044,0.367077512435306,0.0392473735228113,0.369579123213303,FALSE,FALSE
"GFER",0.0516611605177619,0.367181129782489,0.0623470706216329,0.199238935481937,FALSE,FALSE
"BIK",0.0851353295067519,0.36720638688586,0.0894230678647667,0.325508437102589,FALSE,FALSE
"SUGP1",0.0388118130973617,0.36720638688586,0.0434477093433165,0.280507228869496,FALSE,FALSE
"IGKV1-12",0.149345845314718,0.36720638688586,0.227928792502642,0.12829962363736,FALSE,FALSE
"BRI3BP",-0.0460215521957444,0.367514926974878,-0.0545025348281431,0.255499320598496,FALSE,FALSE
"CDKN1C",0.121585133889136,0.367514926974878,0.105201363076051,0.418216382248918,FALSE,FALSE
"ZNF257",-0.102256024162985,0.367705383926837,-0.130601560911806,0.227851692838853,FALSE,FALSE
"MYO1G",0.0532012557393869,0.368095109509246,0.0630678554751946,0.212534844346755,FALSE,FALSE
"BMT2",0.0861112315981184,0.368399044274705,0.0458633057408699,0.634837909096167,FALSE,FALSE
"MORN1",-0.0441211499192149,0.368681696857432,-0.0181975179065399,0.697831078194734,FALSE,FALSE
"DHX40",0.0419278541929614,0.368681696857432,0.0286542432519452,0.513451627084701,FALSE,FALSE
"HSPE1",0.0758173591884443,0.36884573145155,-0.0383476843405094,0.578870587381329,FALSE,FALSE
"IER3IP1",0.0837455583215701,0.369168993682748,-0.021652151257073,0.814153970589958,FALSE,FALSE
"ARMCX3",0.0509289241225523,0.369230174986883,0.0316672933620399,0.571319560977442,FALSE,FALSE
"BANF1",0.0530262843738728,0.369481656465503,0.0516810741705262,0.347910236769454,FALSE,FALSE
"RELA",0.0480911408230007,0.369501395602361,0.0640952406821862,0.14980173815127,FALSE,FALSE
"PLPP6",-0.0485162186685727,0.369610151129358,-0.0510662621866134,0.326392192229694,FALSE,FALSE
"CTCF",-0.0433513929043661,0.369721032478375,-0.032741355584417,0.386048471015887,FALSE,FALSE
"HMGN2P17",0.0658622809821011,0.369850630038671,0.00983417997106568,0.897355421077556,FALSE,FALSE
"KIFAP3",-0.0382869298007966,0.370126280700215,-0.0573475578584304,0.134640779197745,FALSE,FALSE
"RBM4B",-0.0292362926051332,0.37045210541784,-0.0318965040439266,0.311053429603888,FALSE,FALSE
"ZNF638",-0.054406915340943,0.37045210541784,-0.0788454771169902,0.143361116134277,FALSE,FALSE
"IGKV1D-33",0.147586568802037,0.370506615036273,0.231453302385741,0.126786537790989,FALSE,FALSE
"CENATAC-DT",-0.0758875415340909,0.370520215998304,-0.0451911635659943,0.582175893208576,FALSE,FALSE
"SUSD4",-0.0947450135353094,0.370520215998304,-0.0893844354770164,0.382603034517241,FALSE,FALSE
"RNF14",0.0577734926991127,0.370520215998304,0.0401596011006419,0.521888221623383,FALSE,FALSE
"ZNF280C",-0.0817182633263675,0.370607607801285,-0.10225853239709,0.235521667602862,FALSE,FALSE
"UBP1",-0.0447384442000702,0.37075815587418,-0.0541987879974542,0.254364389777545,FALSE,FALSE
"VIT",-0.15546067974973,0.370891444043994,-0.179559788361269,0.280546908212061,FALSE,FALSE
"BCORP1",-0.36672304089361,0.370905995414436,-0.306204682845594,0.289361192193811,FALSE,FALSE
"PWWP2A",-0.0530021489613268,0.371009816057617,-0.0602179271149871,0.26727382393401,FALSE,FALSE
"AIDA",0.0646411848181733,0.371255711649655,0.0461791936518042,0.506769016651676,FALSE,FALSE
"FAM86JP",-0.087366178641114,0.371626478637166,-0.0703904912009881,0.469140203205084,FALSE,FALSE
"PPFIA4",-0.111663286546475,0.371626478637166,-0.11056678590333,0.364258845464857,FALSE,FALSE
"PRKY",-0.422241825714055,0.371867085021201,-0.651786957912249,0.0425769762075562,FALSE,FALSE
"DEK",0.0869896615005485,0.371875786365487,0.0223765872517584,0.834319174908787,FALSE,FALSE
"DNAJC17",0.0426387252352005,0.372050780344196,0.0298551054055289,0.492368145787366,FALSE,FALSE
"COQ4",-0.0440932078196325,0.372050780344196,-0.0330178481673605,0.477537099280384,FALSE,FALSE
"CIAO1",0.0142762204205955,0.372202970519941,0.00965570715079279,0.532228591767015,FALSE,FALSE
"TMEM191B",-0.123354373648127,0.372349949262182,-0.126418731987837,0.34171261243761,FALSE,FALSE
"FRY",0.0759973893988145,0.372349949262182,0.0713306578979126,0.315289606742087,FALSE,FALSE
"PRR22",-0.0733906921657089,0.372360357955749,-0.0520525256958047,0.499842544732725,FALSE,FALSE
"TAF1A",-0.0731276097528972,0.37247279946354,-0.0955961085834794,0.212430589329722,FALSE,FALSE
"ARL14EP",-0.0742599901916322,0.37247279946354,-0.131760250822814,0.0742713608641522,FALSE,FALSE
"TTBK2",-0.0563331069191053,0.37247279946354,-0.0619074444473066,0.306107404787744,FALSE,FALSE
"CHEK2",-0.0382788829853581,0.37247279946354,-0.0465498696302321,0.212140956048084,FALSE,FALSE
"MYOM1",0.0922528647204406,0.372475523938733,0.0740972317587156,0.439412496720828,FALSE,FALSE
"BTN2A2",0.0399565422545706,0.372546434134388,0.0373960206274555,0.397925705708685,FALSE,FALSE
"TFDP1",0.0802737901613648,0.372607120836138,0.0711622440810524,0.412820702187428,FALSE,FALSE
"PMAIP1",0.114483899362836,0.372607120836138,0.0150470538151268,0.917868999748735,FALSE,FALSE
"TMEM230P2",-0.0486760868746278,0.372684866979515,-0.0465539257335183,0.381525802837057,FALSE,FALSE
"NXT2",0.0934595995798522,0.37279263219821,0.0206855957280858,0.854765113596588,FALSE,FALSE
"SH2B3",0.0472121822251793,0.37279263219821,0.0599282538520652,0.177030093070754,FALSE,FALSE
"GFOD1",-0.0707130538737487,0.37279263219821,-0.0691703294727049,0.370247134333934,FALSE,FALSE
"DUS4L",-0.0639092119073001,0.373076416122965,-0.101209940857603,0.101097179239633,FALSE,FALSE
"RPL12P38",0.0738369936447603,0.373300001448904,0.01359543090617,0.865713408130198,FALSE,FALSE
"ZNF814",-0.0428317702968888,0.37343430740683,-0.0438082863438943,0.345888456444409,FALSE,FALSE
"PDGFA",0.102726936962418,0.37345244787226,0.115005336374038,0.298884246291651,FALSE,FALSE
"RPL21P119",0.170749744375435,0.37349667891837,-0.0612836234566255,0.735898406552569,FALSE,FALSE
"PTOV1",-0.0502850841739506,0.373635825186514,-0.0391051165994989,0.47739031709874,FALSE,FALSE
"LARP4B",0.0327405082375783,0.373635825186514,0.0374497970985647,0.207821687535497,FALSE,FALSE
"CLDN9",0.0961556246051946,0.373635825186514,0.0993700829698361,0.338745260855919,FALSE,FALSE
"PGRMC2",0.0337600822626167,0.373660044755232,0.00927962758181855,0.812227566372869,FALSE,FALSE
"CILK1",-0.067663379543035,0.373660044755232,-0.0781036914660548,0.281757930341888,FALSE,FALSE
"PDLIM1",-0.0754860125266658,0.373671612833169,-0.0697990564245399,0.395943222408987,FALSE,FALSE
"CUTC",0.0535313891614077,0.37420594621123,0.00402308955894816,0.949100462048949,FALSE,FALSE
"IGHV3-23",0.134642504088438,0.37420594621123,0.199731207925845,0.14345948454898,FALSE,FALSE
"ZNF513",0.0354324032562487,0.374256671379654,0.0415328497584702,0.22744796360321,FALSE,FALSE
"ERMARD",-0.0420019168882319,0.374256671379654,-0.0658853778320198,0.0800453825061719,FALSE,FALSE
"RBMXP2",-0.0331605672366594,0.374256671379654,-0.0173008206146419,0.632137752819852,FALSE,FALSE
"IGKV1D-27",0.156132871276086,0.374256671379654,0.182588726066823,0.25258195441719,FALSE,FALSE
"MOB2",0.0482381613136606,0.374256671379654,0.0537451870674504,0.27711354748651,FALSE,FALSE
"CEACAMP3",-0.214179023710086,0.374334854104162,-0.171045031136156,0.470632393402556,FALSE,FALSE
"CRIM1",-0.0735563820145454,0.374412713174847,-0.0893110611149943,0.242990325120554,FALSE,FALSE
"SNAPC4",-0.0412727032049574,0.374524008894614,-0.0224673112243636,0.597647959260195,FALSE,FALSE
"STING1",0.0429633204813715,0.374524008894614,0.0530850627988034,0.225376698741925,FALSE,FALSE
"PAICS",-0.0358690801196889,0.374843629037205,-0.0245436891857875,0.506181824977161,FALSE,FALSE
"ZNF366",0.120013408358264,0.374843629037205,0.164896289044105,0.151559385759215,FALSE,FALSE
"TRAT1",-0.111520543794003,0.375005744426515,-0.229765074235233,0.0335753570277245,FALSE,FALSE
"YWHAZP10",-0.0636358830200908,0.375150813019077,-0.0246120584594749,0.714020842280656,FALSE,FALSE
"RBIS",0.0782926061849838,0.375206679925306,-0.00473240989878526,0.957025145009621,FALSE,FALSE
"LGALSL-DT",0.119714818235022,0.375206679925306,0.152794201557871,0.193616716106459,FALSE,FALSE
"ZCCHC8",-0.0296104800199559,0.375281649916512,-0.0430081305056725,0.140364742843061,FALSE,FALSE
"PTGS1",0.0899038367219043,0.375608648278907,0.0915904548217331,0.338323056358093,FALSE,FALSE
"ZBTB49",-0.0376329140328337,0.375705440615987,-0.0471600993830752,0.231317013022329,FALSE,FALSE
"ARRDC2",-0.0309535163661307,0.375705440615987,-0.0319433726970015,0.33508277928633,FALSE,FALSE
"BMP8B",-0.0655008938031902,0.375810556706487,-0.0421092399221726,0.562995153313777,FALSE,FALSE
"SELENOW",0.0532419715283623,0.375810556706487,0.0507575855645678,0.32831857462672,FALSE,FALSE
"ATP11B",0.073279821576421,0.376148889010927,0.0655765739019874,0.418876870580332,FALSE,FALSE
"LTA",-0.0569825396025385,0.376612604344922,-0.036858619158913,0.558211612191079,FALSE,FALSE
"ZW10",-0.0298861141118929,0.376646017226524,-0.0256918916238036,0.440167370467209,FALSE,FALSE
"ANP32BP1",0.0439612261088385,0.376737741151499,0.0116697887139671,0.814309214124695,FALSE,FALSE
"CENPB",0.0493235692263331,0.376737741151499,0.0661812831266213,0.165745878484623,FALSE,FALSE
"CCDC90B",0.0556103638477919,0.376737741151499,-0.00567441867566432,0.927315818745731,FALSE,FALSE
"FHIP1A",0.087151937888285,0.377026151961052,0.0807879564211984,0.402799583736509,FALSE,FALSE
"TMEM230",0.0349505081222271,0.377147898414229,0.00717911874049723,0.861283942201891,FALSE,FALSE
"XPNPEP3",-0.0282059870023135,0.377147898414229,-0.0396314484071572,0.178067524019143,FALSE,FALSE
"NDUFAF2",0.0879388817812433,0.377147898414229,-0.00778303674710299,0.935231412817642,FALSE,FALSE
"WASH6P",0.0766112451988786,0.377148005833576,0.0824869789323552,0.311624928946659,FALSE,FALSE
"SLC25A16",-0.0385914810993163,0.377148005833576,-0.0594499693643571,0.128539607160447,FALSE,FALSE
"MRPS9",-0.0390606111751854,0.377242805469838,-0.0579334513443501,0.142803222714722,FALSE,FALSE
"VASH1",0.0827498651261231,0.377345535523636,0.0890523129846625,0.279628084513361,FALSE,FALSE
"TRAF2",-0.0408247884440891,0.377468114732376,-0.0336135548882313,0.44932512862014,FALSE,FALSE
"ZFY",-0.347513487481693,0.377468114732376,-0.426041687564645,0.117576852924362,FALSE,FALSE
"JAKMIP1",0.0821975335838265,0.377488362091962,0.0173821835210582,0.854543524186678,FALSE,FALSE
"GEMIN7",0.045893261235894,0.377488362091962,0.0424141215076693,0.386382436998926,FALSE,FALSE
"ZNF433-AS1",0.0466878317106115,0.37753455259812,0.029392408662374,0.547481936053848,FALSE,FALSE
"VPS51",-0.0559024241493666,0.377555673284731,-0.0249836725269276,0.658759549097342,FALSE,FALSE
"RABGAP1",-0.0359562582837589,0.377555673284731,-0.0241258487478556,0.485781354060952,FALSE,FALSE
"UFC1",0.0566082091024733,0.377600654104501,0.0268195780348103,0.655366112472964,FALSE,FALSE
"FLT3LG",-0.0594756267890886,0.377662651101478,-0.0268043028556444,0.672977675908337,FALSE,FALSE
"YAF2",0.0546858729067157,0.377814190167139,-0.00498913865652333,0.940016361928849,FALSE,FALSE
"RPUSD1",0.0521996148267462,0.377814190167139,0.0779531981678772,0.119658331567754,FALSE,FALSE
"ST13P6",-0.0398064881218332,0.377814190167139,-0.04036545987718,0.347471628499339,FALSE,FALSE
"HDAC8",0.0352092529654705,0.377902491624247,0.00859497744275812,0.838070457668994,FALSE,FALSE
"TM9SF3",0.059519382382017,0.377965769849145,0.0233781459600424,0.741506117019756,FALSE,FALSE
"UBA1",0.065448797300159,0.378731568134328,0.0710315869507849,0.268682305937617,FALSE,FALSE
"TSSK6",-0.0491960023079447,0.378731568134328,-0.0314841785029166,0.557561772487578,FALSE,FALSE
"PRKACA",0.069296433281968,0.378731568134328,0.0865707472779161,0.179758294638022,FALSE,FALSE
"KANSL1-AS1",0.0924111139224007,0.378746557397044,0.0803288201749384,0.438523199835446,FALSE,FALSE
"MYH7B",-0.0548065172757846,0.379000351169067,-0.0402177098841734,0.510728502071545,FALSE,FALSE
"ZNF347",-0.0647949676514541,0.379101865876156,-0.0659972359976284,0.35243257988606,FALSE,FALSE
"RPS26P34",0.327847139532152,0.379305607141848,0.484499274219121,0.142751456213478,FALSE,FALSE
"KDM6B",0.0890646516329943,0.379305607141848,0.0993942829700007,0.202376472679334,FALSE,FALSE
"LRRC47",-0.0250661839291969,0.379305607141848,-0.0141127070624294,0.601253973401328,FALSE,FALSE
"SMDT1",0.0743050822424145,0.379315312516534,0.083762688258158,0.243427544444241,FALSE,FALSE
"WDR89",-0.0753948888690824,0.379460518384248,-0.133637420377485,0.0747884446811109,FALSE,FALSE
"INTS9",-0.0340417235147627,0.37949631642713,-0.0191779330567916,0.606389469169631,FALSE,FALSE
"PEX11B",0.0346004573088855,0.379650399573215,0.0322037268796519,0.352084090348566,FALSE,FALSE
"KIR2DS4",0.166932254076756,0.379668232255813,0.169239302315335,0.347990046448243,FALSE,FALSE
"MT-TE",0.124275811699181,0.379722201555821,0.0722001614936864,0.604591408746917,FALSE,FALSE
"SGF29",0.0554851861022774,0.379732073679587,0.0646898764746779,0.27711354748651,FALSE,FALSE
"CBX3",0.0674057053877873,0.379732073679587,-0.0125202603593426,0.875447771599691,FALSE,FALSE
"CD68",0.0994954644023361,0.379732073679587,0.125919632395865,0.227466944833676,FALSE,FALSE
"PLEKHA8P1",-0.0383877057544231,0.379857688868162,-0.0500386572676351,0.210148735333111,FALSE,FALSE
"SH3TC1",0.0498411284630611,0.379994441095287,0.0620782560445011,0.216523112470819,FALSE,FALSE
"CORO1A",0.0541004215103367,0.380024434611193,0.0613997687461948,0.273892567639496,FALSE,FALSE
"CDK4",-0.0408913278791966,0.380024434611193,-0.0246931258322868,0.56810948911655,FALSE,FALSE
"EIF3I",0.0473243633323366,0.380024434611193,0.0487615773821914,0.254364389777545,FALSE,FALSE
"MOB1B",0.096836102056146,0.380081514499399,0.0337205878059452,0.775757260472964,FALSE,FALSE
"SPACA6",0.0876793136201698,0.380147461053015,0.0640456917133532,0.50424231643028,FALSE,FALSE
