"gene","logFC","logCPM","F","PValue","FDR","sig"
"SNAP47",-0.0237592496028013,4.70425969019222,0.658986368723129,0.417367283024441,0.566534923989564,FALSE
"PPM1B",0.0599069721465317,4.08397904074364,0.65874280401764,0.417453302449798,0.566600420098785,FALSE
"RPS4XP1",-0.0500934632822659,3.53176075538434,0.658143944910328,0.417664917071185,0.566795490376664,FALSE
"RN7SL684P",-0.0475040220059564,-0.263787085924255,0.658131519414908,0.417672586729371,0.566795490376664,FALSE
"PER2",-0.0290920357903347,3.31417759761438,0.657987820230185,0.417720118388286,0.566808720700169,FALSE
"SUPT6H",0.0350806604969162,7.3166478504862,0.6578067946178,0.417784100682336,0.56684426864759,FALSE
"PARP4",0.0337680493935974,6.68671023658552,0.65747212616983,0.417902473237635,0.566931323767171,FALSE
"CENPK",-0.0997481710144347,1.83849675407467,0.657304794370181,0.4179618179492,0.566931323767171,FALSE
"NR4A2",0.0682328643527545,1.56154672412817,0.657263693355215,0.417976430326853,0.566931323767171,FALSE
"PES1",0.0296472620521345,5.58641317316161,0.657149931290953,0.418016481214136,0.566931323767171,FALSE
"ALS2",-0.0356887986896237,3.41736806070614,0.657091409117461,0.418037215272127,0.566931323767171,FALSE
"WBP1P2",0.0371106819657015,1.55758706334276,0.656665381392264,0.418188234824163,0.56708370849046,FALSE
"YJU2B",-0.0258613124507368,6.27087669365934,0.656560471056224,0.418225180025226,0.56708370849046,FALSE
"ZBTB2",-0.0286704637752922,4.58989554108876,0.656403775651181,0.418280685270245,0.567107712645659,FALSE
"ZNF561-AS1",0.0348121979086177,0.973275106005576,0.655845740745063,0.418478932599258,0.567325225632936,FALSE
"TMX2P1",-0.0179674779288291,3.17867029051881,0.655452180872687,0.418618023549714,0.567443932016572,FALSE
"C2CD5",-0.047467568572627,4.99306542540102,0.655384089825049,0.418642143684803,0.567443932016572,FALSE
"ZNG1E",0.0567084001640506,1.3498383700632,0.655125820052671,0.418734049380997,0.56749315570362,FALSE
"NME7",-0.0344088903585875,1.8856549333419,0.655068850591251,0.418754115027268,0.56749315570362,FALSE
"RGS9",0.0640551303173353,3.21391851785147,0.654635833642012,0.41890771292414,0.567650032453071,FALSE
"MAPK11",0.0420648075013507,2.89002330735841,0.65324106055253,0.419403365704455,0.56827034793156,FALSE
"ZNF629",0.0331392954270513,2.97415904297314,0.653122239848623,0.419445627005151,0.56827628432505,FALSE
"C22orf15",-0.0575571426174786,-0.251033871555464,0.652906275724451,0.419525644555579,0.568287007736646,FALSE
"PSMC6",0.0656019929687889,3.13196672454248,0.652887036277276,0.41952930347176,0.568287007736646,FALSE
"MICE",-0.0570091397015831,0.000373212599518623,0.652281573062292,0.419746979622322,0.568530533432112,FALSE
"AEBP2",-0.0471283386021582,3.43805771263766,0.651803641329369,0.419915060758522,0.568706846754478,FALSE
"CLEC16A",-0.0215453317700706,5.27835333379272,0.651499205902556,0.420023538147773,0.568802411923894,FALSE
"IGF1R",-0.0572507270467304,5.89831794564955,0.651131318230377,0.420154704820226,0.568926622134151,FALSE
"NHLRC3",0.0392456703584801,4.02287578755776,0.65089877201413,0.420237652894188,0.568926622134151,FALSE
"RNF4",-0.0198347122818165,6.94806640838821,0.650896648832089,0.420238405836956,0.568926622134151,FALSE
"CYP2S1",0.0574354628175516,3.27683187847364,0.650816707204394,0.420266952838999,0.568926622134151,FALSE
"AHCTF1",-0.0466998244552346,4.8523355923755,0.650444016051303,0.420399920597677,0.569055274637404,FALSE
"ICA1",0.0477353586014747,1.93893767919997,0.649710457186968,0.420661995311382,0.569320577335173,FALSE
"ZDHHC9",-0.029356003361931,2.44994925116349,0.649682802575572,0.420671817075083,0.569320577335173,FALSE
"HSPBP1",0.0390465888435461,4.92694535143143,0.649119657809327,0.420873027683007,0.569541508325859,FALSE
"PRMT1",-0.0285152010836338,6.36008283055266,0.648811454026006,0.42098324240044,0.569639271443257,FALSE
"LINC02762",-0.0472937676229012,0.585821544462281,0.648164216013061,0.421215720288679,0.569902438291014,FALSE
"HNRNPRP1",-0.0445907241226731,-0.0462914880394487,0.647655256389263,0.421399424974042,0.570066837480908,FALSE
"PABPC1P1",0.0394763975388121,1.83135890509798,0.647610599710226,0.421413226747318,0.570066837480908,FALSE
"RPL19P4",-0.0578101323000373,0.282755707438783,0.647243419645297,0.421546064140716,0.570195118045174,FALSE
"PRPS1P2",-0.0621557653624774,0.603048911037072,0.646881425742974,0.42167526719089,0.570318460007008,FALSE
"MRPL2",0.0314254848758386,3.2442704510168,0.646598476084965,0.421775914714014,0.570389608252938,FALSE
"ADAMTS1",0.086062277945484,0.668713500519656,0.646522481236969,0.421803913742041,0.570389608252938,FALSE
"HECW2",0.0785225547607539,1.70258476677417,0.645527929918093,0.422160304327177,0.570820088825264,FALSE
"UBE2G1",0.0193526506767855,5.82165592282018,0.645256937026531,0.422257486110743,0.570900036646843,FALSE
"INHBB",0.0947218789554365,0.0392727636195507,0.644731977688248,0.422448229896829,0.571106456241527,FALSE
"SLC16A7",-0.0717401301815422,3.22530609852845,0.644496445156407,0.422530891129368,0.571166735332742,FALSE
"ZNF160",-0.0246513194187443,4.51182655450213,0.644249629777368,0.422619643612095,0.571224168625034,FALSE
"METTL1",0.0307990779875379,2.22363363413347,0.644166784804727,0.422649531511657,0.571224168625034,FALSE
"LINC01145",-0.0365451699877088,3.85086849062484,0.643823322680759,0.422773059025757,0.571332320054683,FALSE
"TFDP1P3",-0.0686654578744055,0.0235100044748999,0.643738465250326,0.422805720387088,0.571332320054683,FALSE
"ELAC2",-0.0264771976685071,5.78365434091323,0.643581611525634,0.422860070988295,0.571354299285454,FALSE
"NEFL",0.0792063798013867,1.40446176512085,0.643267446067991,0.422973471361768,0.571456053437432,FALSE
"ZSWIM9",-0.0393145076850975,2.62615720453265,0.642270458017514,0.423332620472066,0.571889776886262,FALSE
"RPL6P1",-0.0628579862125712,0.0870002843214977,0.642149780803241,0.423377997210512,0.571899578079606,FALSE
"MYO18A",-0.0315055839601913,6.49522142820902,0.641787650087444,0.42350675835055,0.571965920287719,FALSE
"NMT1",0.0181184820355487,7.07376104431729,0.641745175385885,0.423522087591312,0.571965920287719,FALSE
"BTG3",-0.0380501911668158,1.85513473673979,0.641691797883664,0.423541488366636,0.571965920287719,FALSE
"DHX16",-0.0213101411659333,6.28329588826559,0.641533126542011,0.423598629291563,0.571991596456528,FALSE
"TPST1",0.0761870656910697,2.58713995503506,0.640647322355784,0.423918648549076,0.572372204620037,FALSE
"KAZN",0.110760614777777,2.8900449502887,0.640413638044967,0.42400310651978,0.57243471958331,FALSE
"TPT1P5",0.0778461073953565,1.32327694133981,0.639250964871676,0.424424009113572,0.572951406885792,FALSE
"CEACAM19",-0.0651522265517929,1.58190872551081,0.638927716343146,0.424540982883355,0.573057749254641,FALSE
"RPL21",0.0357435227128656,2.307447119519,0.63830023094427,0.424768235555224,0.573312916761087,FALSE
"NSD1",-0.0294380923526866,6.34703368868398,0.638050707862537,0.424858630696679,0.573383337325618,FALSE
"C14orf132",-0.0848094342147818,1.4325204783106,0.637244969335461,0.425151212196659,0.573658004990214,FALSE
"ZCWPW1",0.0233305052516984,3.32625271471846,0.637238684908024,0.425153270309606,0.573658004990214,FALSE
"ZNF496",0.0322065280030748,4.79315870301857,0.637173617590658,0.425176866916824,0.573658004990214,FALSE
"UBR5",-0.0365832127707117,5.79318148415074,0.636916233033259,0.425270321379572,0.573685965133794,FALSE
"EPHB4",0.0676169326348242,5.15055903109715,0.636905907638577,0.425274071340683,0.573685965133794,FALSE
"PLEKHD1",0.108410085950128,-0.0533208796507642,0.635773533702331,0.425687933661344,0.574192625497885,FALSE
"ZNF346",0.0239048076115555,4.31529818356143,0.63566058236725,0.425726688634518,0.57419327365774,FALSE
"CCDC134",0.0309592227672274,1.75244321642981,0.635223247413952,0.425885962707464,0.574356455639821,FALSE
"LRRC42",-0.0184897267465709,3.19545517861711,0.634455444476761,0.426165416947101,0.57468167056543,FALSE
"THAP3",0.0263267310844255,4.152982999595,0.634283120702047,0.426228175432183,0.574694009176627,FALSE
"DHFRP1",0.0446299133383736,1.43743658091194,0.634220643051238,0.42625118251622,0.574694009176627,FALSE
"TYK2",0.0301596804525728,8.52350690952443,0.633725326057277,0.426431498845841,0.574885455219743,FALSE
"RAP1BL",-0.0414491454300627,5.78434433724453,0.633385404443827,0.426555478721668,0.574996177880514,FALSE
"ZNF844",-0.0330832176128271,2.3143238327662,0.633290199477863,0.426590285282637,0.574996177880514,FALSE
"RPS2P4",-0.0602482388842,3.34686646209067,0.633058077998598,0.426674939460434,0.575058614840125,FALSE
"LINC03015",-0.0407760798937455,1.95928007899114,0.6327680155325,0.426780914053876,0.57514977296409,FALSE
"DDX1",-0.0240789085435499,5.0215258660812,0.63191215588896,0.427093446474669,0.575519256625616,FALSE
"OLA1P1",0.0321039189209067,2.48877458953535,0.631281388186106,0.427324146770948,0.575778412956508,FALSE
"HNRNPA3",0.0221991937588999,6.83492570174289,0.630491113882251,0.427613320793782,0.576017862222319,FALSE
"CLSTN3",-0.0402564370426731,6.00450644173157,0.630230137202014,0.427708900571689,0.576017862222319,FALSE
"TWF1P1",-0.0765736834372586,1.22644047117104,0.630190935874855,0.427723591067986,0.576017862222319,FALSE
"MCPH1-AS1",-0.0456235586384223,0.318544995849561,0.630151223507446,0.427739120241938,0.576017862222319,FALSE
"PYCR1",0.0742977622653086,0.782783396035065,0.630073013212015,0.427767104806548,0.576017862222319,FALSE
"RPS3AP26",0.124989578008512,5.63719431656656,0.630001660773968,0.427792604002092,0.576017862222319,FALSE
"PAFAH2",-0.0235289262364786,5.01162302897937,0.629977732193313,0.427801372028396,0.576017862222319,FALSE
"OLIG2",-0.119055560461756,2.83956196782047,0.629956952987199,0.427809026855158,0.576017862222319,FALSE
"SECISBP2L",-0.0603978803326401,4.2136256917577,0.629362413613844,0.428026929749086,0.576259535142761,FALSE
"B4GALT7",0.0369525040303631,5.08736696388804,0.628763067325459,0.428246799570453,0.576499667585786,FALSE
"FXR2",0.0269919649427819,5.55096941525436,0.628666752738354,0.428282148729741,0.576499667585786,FALSE
"ERO1B",0.0515584892780896,3.4545449527704,0.627646055080399,0.428657054461644,0.576952550783562,FALSE
"THAP5",0.0651199115279641,3.39081346614513,0.627318365610408,0.428777518138246,0.577062916220505,FALSE
"AK1",-0.0457737262824277,3.33507625287642,0.627188179342505,0.428825392168785,0.577075577082536,FALSE
"KIAA0319",0.0819654723734432,1.97310445184924,0.627071435441574,0.428868417374567,0.57708171113582,FALSE
"C9orf40",-0.0327508703369441,2.81692118492659,0.626857065041676,0.428947202126301,0.577135957515585,FALSE
"RARS2",0.0299995429344503,3.95419174143035,0.626718024585918,0.428998324278921,0.577140612026155,FALSE
"LZTR1",-0.0283819884050662,5.15231599052577,0.626638446587978,0.4290276033406,0.577140612026155,FALSE
"GOT2",-0.0253301717842286,5.32423863548983,0.626196287784885,0.4291903685961,0.57730780145958,FALSE
"C19orf25",0.0267614905497173,5.95324313089219,0.625292665104319,0.429523296502249,0.577703827696499,FALSE
"LTBP2",-0.0476830176220907,2.6793468527617,0.62516445143396,0.429570613854328,0.577715674499564,FALSE
"PARD3",0.0703937071404105,0.392746463193059,0.625024657305334,0.429623287930133,0.57773472261813,FALSE
"NPIPA5",-0.0870547356616694,0.293081399124357,0.623910212868634,0.430034765113446,0.578236223557579,FALSE
"RPL13AP7",-0.0512367165140695,3.33411435117895,0.622470428476454,0.430565660192613,0.578898192705644,FALSE
"TRBV6-1",-0.0567150054489051,2.88627504811957,0.62185070029745,0.430795073990588,0.579154736088073,FALSE
"REXO2",0.0354553609522923,4.04372709324847,0.620974065315572,0.431119851341658,0.579539427403902,FALSE
"ARHGEF17",-0.10635545079967,1.41222363039519,0.620868582618526,0.431159208648139,0.579540403918949,FALSE
"DTHD1",-0.0703298724268612,2.36886660219132,0.620761883487246,0.431198588567055,0.579541410650687,FALSE
"RPL14P3",0.0533732316209251,2.786222745455,0.620595250424692,0.43126036335417,0.579572513754301,FALSE
"VWA7",0.0539978889345813,1.30748597586938,0.620262484448038,0.431384067996754,0.579653730821427,FALSE
"NEDD1",-0.0503656696447056,3.44607430485694,0.620224008398769,0.431398073898229,0.579653730821427,FALSE
"RNF220",-0.0172019048975663,6.84364770126633,0.619950385829004,0.431499613194596,0.579714971324072,FALSE
"WBP4",0.0370028591265225,2.63678215430375,0.619893080694579,0.431520936193568,0.579714971324072,FALSE
"RPL12P6",0.0705480195043721,1.43853503931457,0.619608065022178,0.431626961798064,0.57973379606766,FALSE
"SLC4A4",-0.0707567168577158,0.532335657757722,0.619598673102605,0.431631133285259,0.57973379606766,FALSE
"SPECC1L",-0.0255273001864248,4.8461003434546,0.619543021176097,0.431650880021048,0.57973379606766,FALSE
"TRBV30",-0.0613157266023203,2.6620980221992,0.618743052361562,0.431948212477134,0.580029619266496,FALSE
"MELTF",0.0458653521668552,0.393118990153621,0.618745353720833,0.431948467300713,0.580029619266496,FALSE
"RPS15AP11",0.113806756473566,1.84788299341739,0.618397811938869,0.432076692688258,0.580149874134901,FALSE
"SNRPA1",-0.0316341733744348,3.68486574756193,0.618004003454552,0.432223098664968,0.5802211236246,FALSE
"YWHAG",0.0317977555652837,6.0874324939738,0.617998720949274,0.432225054388531,0.5802211236246,FALSE
"KLF9",-0.0491023555178893,3.81141487558126,0.617943039968725,0.432245785737137,0.5802211236246,FALSE
"DPP4",-0.0325429386197718,4.71048125577638,0.617728178060731,0.432325763305982,0.580276559104978,FALSE
"PRPSAP1",-0.0155283846165701,4.65229632476141,0.617356976904278,0.432463999061132,0.580410173010834,FALSE
"ABHD14A",-0.0385492174560553,3.58152475996872,0.617166614103863,0.432534929104645,0.580453440059744,FALSE
"ARHGEF1",-0.0279538071373424,9.90007955889483,0.616993844551963,0.432599294058144,0.580487889933834,FALSE
"ZBTB41",-0.0828159769372464,2.49281280143011,0.616572546247601,0.432756399418894,0.580646767201704,FALSE
"SLC41A2",0.056148702547251,-0.299115939812,0.616300445144241,0.432861119401619,0.580724932902274,FALSE
"ANAPC5",-0.0166706470204142,7.12677221669231,0.616208613392176,0.432892076032937,0.580724932902274,FALSE
"IER5L",0.0526233877657962,3.61184643534093,0.615735877281387,0.433068498582252,0.580909658058919,FALSE
"LINC01001",0.0769965453375795,1.83548520396092,0.614669187639323,0.433467079201809,0.581392322055032,FALSE
"CIB1",0.0348585500221692,7.22842978022366,0.614328144838689,0.433594456766015,0.581476315392146,FALSE
"ME3",0.0601262809961815,1.53010940613062,0.614294571703754,0.433607221723233,0.581476315392146,FALSE
"PHYKPL",0.0249495127576913,6.74182298008825,0.613705750781553,0.433827311956191,0.581719461384231,FALSE
"PSMD6-AS2",0.0591862587456774,1.7752454967723,0.613518136971511,0.433897687754952,0.581761829627293,FALSE
"SRRT",-0.0259324539710524,7.12360606207772,0.61308934734989,0.434058113787196,0.58192491716135,FALSE
"ACIN1",-0.0164813988408503,8.17243107879515,0.612941129583152,0.434113639330353,0.581947352089532,FALSE
"IZUMO4",-0.043577226214941,2.51807595102582,0.611902861391332,0.434502956471731,0.582417204520095,FALSE
"HSP90B1",0.0362334409421185,7.51792249035905,0.611717954715777,0.434572280868852,0.58245808608903,FALSE
"DPY19L3",0.0456371094726707,4.02496769425327,0.611495788489875,0.434655667945914,0.582517806907683,FALSE
"MAPRE2",-0.0184344662996738,6.57093515020387,0.611277869330403,0.434737476160039,0.582575401282081,FALSE
"BMF",0.0243962596295503,5.58991546980972,0.611083422190404,0.434810496637421,0.582621210303197,FALSE
"UPK3B",-0.0792886842021393,1.80817049225424,0.610010379519682,0.4352139328614,0.583015581372639,FALSE
"CKB",0.0751013452639525,3.3336905421379,0.609944176545308,0.43523871587782,0.583015581372639,FALSE
"RPS6P25",0.0677728808551415,3.30224046112991,0.609809494057948,0.435289381725112,0.583015581372639,FALSE
"DHRS3",-0.0373879536100214,4.93766642128805,0.609804015560832,0.435291417326111,0.583015581372639,FALSE
"PCBP4",-0.0403034290014588,4.6072105776535,0.609783519722825,0.435299128579852,0.583015581372639,FALSE
"LIPT2",-0.0454631328911428,0.985131089439637,0.609363410594986,0.435457690569341,0.583175885906201,FALSE
"DMAC2",0.0261408722732061,5.49593798245131,0.60901607797702,0.435588001778723,0.583298331043864,FALSE
"RUSC1-AS1",-0.0274256044604709,2.91501516699501,0.608558825599226,0.43576029353866,0.583476965696803,FALSE
"GRK6",0.0297166719497834,8.67057266820357,0.608440086617602,0.435805003908078,0.583484754005264,FALSE
"TMX3",0.0669457326622315,4.58189825921971,0.607977798024316,0.435979289804388,0.583633833212163,FALSE
"WWC2",0.0624753082578759,0.561395121466491,0.607940686165376,0.435994158699421,0.583633833212163,FALSE
"NKX3-1",0.144838828592124,2.4102034981862,0.607731426127272,0.436072278137472,0.583686323752529,FALSE
"LINC02884",0.0855492894923227,0.0418634836216743,0.607153214412162,0.436292414914929,0.583928879342829,FALSE
"SENP6",-0.0468265205910017,5.63712101479108,0.606983983532814,0.436354322630619,0.583930556171097,FALSE
"RUVBL2",0.031946358764609,5.55678182128034,0.606938456761686,0.436371514813636,0.583930556171097,FALSE
"TMEM38B",-0.0472477838087274,1.98615229294273,0.606692850285713,0.436464390056097,0.58400274523917,FALSE
"PPM1G",0.0275896713261467,6.79794885879671,0.606534280726607,0.436524188110686,0.584030667086107,FALSE
"IGLC6",-0.0950769530464971,1.64627267908976,0.606289317791417,0.4366169384373,0.584102667240625,FALSE
"NUP54",-0.0351203092719365,4.08587789646229,0.605790334848785,0.436805423907122,0.584302716848386,FALSE
"C2orf69",-0.0655075045906114,2.51965435867483,0.605545241468244,0.436898187831237,0.584374698095954,FALSE
"PPM1F-AS1",0.0270826975211758,2.81314647844453,0.60467958634734,0.437225870788861,0.584760855270972,FALSE
"RMDN3",-0.0206278180433111,4.73769642811917,0.604435742749614,0.437318206952589,0.584794560949946,FALSE
"CCNG2",-0.0549026215772425,5.63223228279925,0.604407164134477,0.43732903474853,0.584794560949946,FALSE
"PPIL1",-0.029285960602209,3.35724320814814,0.604265469929984,0.437382751207691,0.584814263245791,FALSE
"AKAP9",-0.0322336698525808,4.80891993926515,0.603922115294532,0.437512883740767,0.584905412344064,FALSE
"TRGC1",0.0544345787613992,4.8959584968911,0.60387987767202,0.437528898635188,0.584905412344064,FALSE
"RAB11FIP1",0.0655445051157519,7.17787256991479,0.603606732214315,0.437632486373147,0.58493323259663,FALSE
"ABRAXAS2",0.0186855703370601,4.28263349307252,0.603592398524184,0.437637926117756,0.58493323259663,FALSE
"PHB1",0.0280675188688521,4.52954890263221,0.603516594187038,0.437666680169123,0.58493323259663,FALSE
"ATP11A",0.0473337023403893,6.16259052346299,0.603109372743609,0.437821203041096,0.585087625870525,FALSE
"PTMAP5",-0.0189680498544038,6.15650681806558,0.602543252852412,0.438036161810729,0.585322748684827,FALSE
"LINC01003",0.035953044621472,2.66241429091377,0.602036247882857,0.438228858727523,0.585528085022293,FALSE
"ITGAV",0.0764216643081858,2.16976356253822,0.601859999146295,0.438295898666702,0.585565506438495,FALSE
"POP5",-0.0289082785492983,4.19615975094902,0.601590812048127,0.438398177495151,0.585649996329676,FALSE
"ZKSCAN7",-0.0385447006974412,1.6320381531102,0.601286753009362,0.438514019172515,0.585752587982021,FALSE
"HDDC3",0.0310659956269306,2.9861778454401,0.600511518057455,0.438808992428627,0.586026974644497,FALSE
"EMD",0.0303637305398771,6.1596687106838,0.60051081788394,0.438809224204399,0.586026974644497,FALSE
"CDKN2AIPNL",-0.0265764856949371,2.82436462480329,0.600339167125524,0.438874649827018,0.586026974644497,FALSE
"LINC00641",-0.0448238131630675,3.47312128951218,0.6003363858209,0.438875687250428,0.586026974644497,FALSE
"RNF40",0.0366412351096409,6.38543261048511,0.599976463947266,0.439012820264327,0.586157914703225,FALSE
"PARPBP",-0.0726318555930912,-0.412411479228204,0.599658252365239,0.439137960680155,0.586272820692683,FALSE
"RPL36A",-0.0295930220783439,1.35244483838933,0.598813359228963,0.439456747641488,0.586646211791921,FALSE
"RPS4XP3",0.0629314923235601,1.19724090104155,0.598702238233615,0.439499238531185,0.58665073195523,FALSE
"CFL2",-0.0481958612824985,1.94235102346143,0.598416642475974,0.43960807948725,0.586743808582537,FALSE
"MED6",0.0146055281124139,3.93003254027671,0.597523380962578,0.439949349161895,0.587019006175025,FALSE
"DOLK",-0.02208051806615,3.32670901238363,0.597496564618768,0.439959622304579,0.587019006175025,FALSE
"ZDHHC21",-0.0735440262816592,2.51458399797899,0.597271417794227,0.440045765491919,0.587019006175025,FALSE
"HMGN2P41",0.0392308254888886,0.576936620027007,0.597269780061586,0.440047188832156,0.587019006175025,FALSE
"RPL11P3",0.0669148376855144,0.233143918129438,0.59721850404134,0.440067399033396,0.587019006175025,FALSE
"CSNK1A1",0.0280404305215327,5.44353657176038,0.597195734802113,0.440074663310747,0.587019006175025,FALSE
"DUS3L",-0.0279525450035669,4.98776818047003,0.597160424677141,0.440088172407046,0.587019006175025,FALSE
"BCL7C",0.0405624718190529,5.31388023526261,0.596733404822003,0.440251590582369,0.587184776130575,FALSE
"MECP2",-0.0166054910625064,6.94924038518974,0.596627873247475,0.440291991140864,0.587186456671281,FALSE
"MED16",0.0411372733227558,6.98388393827653,0.596027250510198,0.44052203713643,0.587441031210731,FALSE
"IRF6",0.0745235809945447,0.288300624310229,0.595558783821183,0.440702918700677,0.587630005008227,FALSE
"SRSF10",-0.0474968814307243,5.69372667934827,0.595077219920929,0.440886288951336,0.58782226331745,FALSE
"HSPA8",-0.0218613986524783,9.77980253397,0.594555157414155,0.441086650605316,0.58803713964107,FALSE
"SUMF2",-0.0233812017570865,6.54347817524712,0.594125848025226,0.441251520016307,0.588197083776381,FALSE
"SON",-0.0317582802896649,7.54729561056997,0.593953033887939,0.441317913283504,0.588197083776381,FALSE
"LYRM4-AS1",0.0442468424157793,0.138255089190221,0.593940881670003,0.441324248432672,0.588197083776381,FALSE
"LINC00921",-0.0269826919476135,3.60973815404185,0.593678989823412,0.441423242120178,0.588250201378832,FALSE
"RBMX",-0.0205626361062704,6.75989135048663,0.593628790949791,0.441442525471463,0.588250201378832,FALSE
"KAT7",0.0217462372618462,6.02581755591012,0.593492791425617,0.441494808655248,0.588267618744651,FALSE
"PDXP",-0.0448862303553274,0.734371001827266,0.593388858603989,0.441535438868544,0.588269507451679,FALSE
"MIATNB",-0.0288579781552113,3.98211011779634,0.592944043193966,0.441705869072763,0.58844431647541,FALSE
"UCP3",-0.0252345291518262,2.46821948549429,0.592152700239671,0.442010556800784,0.588768778431735,FALSE
"GRTP1",0.0466029933681136,0.317160433656803,0.592005759037841,0.442068370720798,0.588768778431735,FALSE
"POGLUT1",-0.0302663064643361,4.33418603074364,0.591905438685338,0.442105753622053,0.588768778431735,FALSE
"USP49",0.0273707123915201,3.3664149563902,0.591903798811434,0.442106405081556,0.588768778431735,FALSE
"TRA2A",0.0283692243660416,6.18041625071189,0.591691294685196,0.442188271191826,0.588825532080577,FALSE
"MALAT1",0.0475514547144795,7.70632275812961,0.591495820920121,0.442263617264559,0.58885508516173,FALSE
"C18orf54",0.0573593464245241,1.18779394002336,0.591430933800637,0.442288968111076,0.58885508516173,FALSE
"NPM1",-0.0374220278231488,5.85770446590676,0.590839949769589,0.442516570443156,0.589105829247336,FALSE
"ID2",0.0326320820269743,6.60132228032215,0.590330875558268,0.442713061582675,0.589315115338357,FALSE
"ZSWIM8",0.0304245885669266,6.63931594037014,0.590051508208892,0.442820948396462,0.589406429584218,FALSE
"GTF3C1",-0.0277422305924763,6.43511004360605,0.589103174935646,0.443187481476228,0.58984196212796,FALSE
"TRUB1",-0.0638979047292004,2.48632165789935,0.58866850698509,0.443355694590886,0.590013495099128,FALSE
"EYA3",0.0233596579497004,5.396346727487,0.587646184369397,0.443751526712171,0.590462353463246,FALSE
"SS18",-0.0279588773074375,5.06029607379675,0.587594129381762,0.443771699459945,0.590462353463246,FALSE
"GDPGP1",-0.0298372894195147,2.16215497663024,0.586084837708115,0.444357290062142,0.591168161088596,FALSE
"ITGAD",-0.111173360975379,2.1972475542052,0.586023845709906,0.444380972710045,0.591168161088596,FALSE
"GORASP2",-0.0185747153314299,6.23822511760614,0.58534924249925,0.444643001277335,0.591464293772174,FALSE
"PRR33",0.0333498706695951,7.07739028151714,0.585039520204468,0.444763420933099,0.591572022416735,FALSE
"LANCL2",0.0187311318180238,3.47315954807987,0.584726137221299,0.444885332587286,0.591651046908189,FALSE
"POLR3C",0.0175141357290656,4.87353873924665,0.584592443465918,0.444937333783658,0.591651046908189,FALSE
"FBXL18",-0.0259978124199304,3.3229094513381,0.584554313703768,0.444952194140033,0.591651046908189,FALSE
"FNBP1",-0.0267506719149331,7.98186764764511,0.584481293070255,0.444980586739441,0.591651046908189,FALSE
"HSF1",0.0272923525551975,6.9025279263093,0.584226300225295,0.445079840744919,0.591730571681609,FALSE
"RPS28P7",0.0479277618539759,8.69765103405533,0.583641809852221,0.44530747862805,0.591980752714046,FALSE
"CENPE",-0.0801291193742148,0.108235569964695,0.583236570602817,0.445467132859376,0.592140521633561,FALSE
"HIRA",0.0272660817716983,4.56757724250258,0.583113296353545,0.445513472143781,0.592149650846195,FALSE
"VPS37A",0.0241378361673211,3.86935292650666,0.582859485205831,0.445612455019425,0.592220688591864,FALSE
"MIGA1",-0.0521841547772385,2.42085827986155,0.582773956120867,0.445645870784799,0.592220688591864,FALSE
"RYR1",0.0459840185630308,2.37490121878136,0.582458263302239,0.445769044993384,0.59232619708795,FALSE
"PAAF1",-0.0256677692872594,3.52574483820707,0.58236797661522,0.445804232190377,0.59232619708795,FALSE
"SIVA1",-0.0327986146264949,5.78556888347441,0.581703969033617,0.446063491575753,0.592618181067964,FALSE
"ACY1",0.0410907121905043,0.0789719392544735,0.58135514489844,0.446201612641366,0.59274918913006,FALSE
"CREB3L4",-0.0262470462366917,2.80029514096886,0.580980412098382,0.446346325150938,0.592888929512518,FALSE
"CEPT1",-0.0431398196945271,5.21918408453561,0.580770660706854,0.446428316010666,0.59290173326203,FALSE
"PMM2",-0.0252845084356245,3.02738630558861,0.580753638882738,0.446435007260892,0.59290173326203,FALSE
"NAA15",-0.0359563950983761,4.44886858908336,0.580618761984874,0.446487737524895,0.592919273997386,FALSE
"TAF5LP1",-0.0363501487325025,4.7840788089437,0.580414876822016,0.446567512207776,0.592958663229349,FALSE
"LIPC",0.0805619821661541,1.20773818506862,0.58029915768423,0.446613125011825,0.592958663229349,FALSE
"ATAD3C",-0.0760004356477259,0.509592818266709,0.580242339828439,0.446635974836131,0.592958663229349,FALSE
"HIPK2",-0.0411036974136152,5.10842945195867,0.579967571145678,0.446742609889387,0.593047750956605,FALSE
"RFX3",-0.0467611133386436,3.38805340895813,0.578520613119336,0.447309774975753,0.593748119287404,FALSE
"KLF6",0.0427525341839658,8.11281394232368,0.578397839068639,0.447357927710536,0.593759500266607,FALSE
"IGLL5",0.0838293405199925,4.41703801261444,0.578002068112244,0.447513275453859,0.593913142105343,FALSE
"ZNF16",-0.0203033656191173,2.48742411307307,0.576918181382368,0.447939201848172,0.594425820975345,FALSE
"IGKV2-30",-0.111445738707608,3.52072777802466,0.576446538165816,0.448124673395297,0.594619348158169,FALSE
"APBB3",0.0259362431772005,5.32907888627652,0.576138578081608,0.448245852153892,0.594703818826567,FALSE
"MTFR2",0.0361591903326731,0.575548652195547,0.576085404848743,0.448267616537183,0.594703818826567,FALSE
"RPS15P4",0.044041872543483,8.26762824877673,0.575806551755477,0.448376574662521,0.594795770898147,FALSE
"DPY19L4",-0.0637569625733176,1.9872097083391,0.575339590173506,0.448560630081056,0.594947358548519,FALSE
"IGHGP",0.123492081902328,4.73934827418465,0.575280752369324,0.448583710641721,0.594947358548519,FALSE
