"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted","change"
"RAD52",-0.0988567633015253,0.025459279159609,-0.0962270651256648,0.0279766225489566,FALSE,FALSE,"Not significant"
"PNPT1",0.196412354390766,0.025470142012993,0.184424235754983,0.0356710401395368,FALSE,FALSE,"Not significant"
"CBLL1-AS1",0.170138457584865,0.0254790586106693,0.126856925946183,0.0897001735133418,FALSE,FALSE,"Not significant"
"REXO4",-0.0699101909602658,0.0254790586106693,-0.0661271464056502,0.032037141662102,FALSE,FALSE,"Not significant"
"DNAJB13",-0.187088193595507,0.0255116773834513,-0.15037797777063,0.0573401577163504,FALSE,FALSE,"Not significant"
"ATP5F1AP2",0.150682798687624,0.0255116773834513,0.0904182090453813,0.129419519095476,FALSE,FALSE,"Not significant"
"SUMO1P3",0.0998396026504545,0.025563061092515,0.0769841683138044,0.0689278781803018,FALSE,FALSE,"Not significant"
"RAI1",-0.113198234129899,0.025563061092515,-0.0865852580667626,0.0569969945040262,FALSE,FALSE,"Not significant"
"GLULP4",0.222278916601169,0.025563061092515,0.249497482638135,0.00620874936363349,FALSE,FALSE,"Not significant"
"EMC2",0.157703373296034,0.025563061092515,0.0697129891011091,0.299212478327105,FALSE,FALSE,"Not significant"
"PSMG4",-0.100878015274613,0.0255632528842254,-0.110773655028414,0.00918933017604549,FALSE,FALSE,"Not significant"
"ZAP70",-0.115199208330077,0.0255877759259096,-0.102710305109686,0.0363095978437037,FALSE,FALSE,"Not significant"
"RPS19BP1",0.12365897118545,0.0256600318079773,0.109963783420078,0.0261637923640264,FALSE,FALSE,"Not significant"
"ZDHHC5",0.0830713279114053,0.0257001890690374,0.0986228507347953,0.00131508790715095,FALSE,FALSE,"Not significant"
"SERINC5",-0.114295539607374,0.0257049898948626,-0.105994624042187,0.028153262711723,FALSE,FALSE,"Not significant"
"TSPYL5",-0.226467975311959,0.0257049898948626,-0.158640852153887,0.082247095196655,FALSE,FALSE,"Not significant"
"JHY",-0.158009122398475,0.0257049898948626,-0.152203458837672,0.0314579917673694,FALSE,FALSE,"Not significant"
"ZFP28",-0.14829614876761,0.0257419812579056,-0.14964000590364,0.0236233778566039,FALSE,FALSE,"Not significant"
"SPIB",-0.177725169137258,0.0257817460011532,-0.156601116293984,0.0379283995605292,FALSE,FALSE,"Not significant"
"CLIC4",0.173881167977627,0.0258205235982623,0.14899691959351,0.0542970520881343,FALSE,FALSE,"Not significant"
"IGHA1",0.344635356608487,0.0258384322692627,0.46231280003661,0.00183128117968812,FALSE,FALSE,"Not significant"
"PSMA6",0.175542285786255,0.025867424048241,0.11769500506635,0.0956889643165823,FALSE,FALSE,"Not significant"
"ADK",-0.0979166118261107,0.0259387801124207,-0.119067567897074,0.0037552575065135,FALSE,FALSE,"Not significant"
"TMCC2",0.42854449551972,0.0259387801124207,0.314370879542153,0.0833819657282006,FALSE,FALSE,"Not significant"
"CEP68",-0.10488792182431,0.02594498722518,-0.0974219140990759,0.0358615735417464,FALSE,FALSE,"Not significant"
"WDR88",-0.190481789802471,0.0259690128773383,-0.174050240986341,0.0364525162414038,FALSE,FALSE,"Not significant"
"FUNDC2P1",0.259509573320173,0.0259690128773383,0.190810311703815,0.067458253310588,FALSE,FALSE,"Not significant"
"SGPP2",-0.116580592701693,0.0259690128773383,-0.104532590414301,0.0398050453127749,FALSE,FALSE,"Not significant"
"C2orf49-DT",-0.158617096313306,0.0260130527715467,-0.170992280022617,0.0124368694484839,FALSE,FALSE,"Not significant"
"MSRA",0.15572306088472,0.0260130527715467,0.161988682237359,0.016540303739452,FALSE,FALSE,"Not significant"
"CD99L2",0.0921383411015583,0.0260130527715467,0.11067201222147,0.00257100486665249,FALSE,FALSE,"Not significant"
"PTCD2",-0.105032247584415,0.0260285226257695,-0.114032074702893,0.0129003002846338,FALSE,FALSE,"Not significant"
"TRAV19",-0.194697508544183,0.0260285226257695,-0.175972833875514,0.0418218212832644,FALSE,FALSE,"Not significant"
"GPAT2",-0.313058948620159,0.0260285226257695,-0.266956998454642,0.0448817595299764,FALSE,FALSE,"Not significant"
"ITGA10",-0.159297965431598,0.0260285226257695,-0.179908642681107,0.00796543072110897,FALSE,FALSE,"Not significant"
"MAPKAPK5",-0.0807310167779864,0.0260334418148917,-0.0949554956920062,0.00578612381883137,FALSE,FALSE,"Not significant"
"GLUD1",0.0655674603498777,0.0260517206426035,0.0581527943177712,0.0465468192540915,FALSE,FALSE,"Not significant"
"YPEL4",0.304643245384983,0.0261210739119484,0.26368272897308,0.0469551849413115,FALSE,FALSE,"Not significant"
"SLC39A7",0.088371613763719,0.0261389396073159,0.0869691068630442,0.0255064620051064,FALSE,FALSE,"Not significant"
"TRAP1",-0.107313114602744,0.0261533711955098,-0.0861832211691123,0.0659006686809993,FALSE,FALSE,"Not significant"
"R3HDM1",-0.0817298817348761,0.0262144599031214,-0.068094190572583,0.0488904821896925,FALSE,FALSE,"Not significant"
"RNF43",-0.147777754952131,0.0262144599031214,-0.150107603003525,0.0222319860934245,FALSE,FALSE,"Not significant"
"ZNF718",-0.250674501403769,0.026218223132785,-0.266427482838287,0.0144605023427251,FALSE,FALSE,"Not significant"
"ATP10A",-0.103678904295607,0.0262529204169166,-0.0830407001016092,0.0589138150689556,FALSE,FALSE,"Not significant"
"TRAF4",-0.114800612686681,0.0262789489719347,-0.084236540276699,0.059579589062565,FALSE,FALSE,"Not significant"
"SMAP2",0.185594882426326,0.0262921888645121,0.197179465805522,0.00370632036524511,FALSE,FALSE,"Not significant"
"DNAI2",-0.206133268897437,0.0263044697622739,-0.209770667236041,0.0135402817150762,FALSE,FALSE,"Not significant"
"MME",0.275350807167149,0.0263594639624877,0.269364531142743,0.0109759499959482,FALSE,FALSE,"Not significant"
"BBS5",-0.13423800146395,0.0263594639624877,-0.115941842051472,0.0477168797569226,FALSE,FALSE,"Not significant"
"UBAC2",0.0439883280665227,0.0263815676848623,0.0506523530429247,0.00678612103446771,FALSE,FALSE,"Not significant"
"PRSS36",0.158811813985418,0.0263815676848623,0.174326527372349,0.012237896233812,FALSE,FALSE,"Not significant"
"LRR1",0.120989216188564,0.0263815676848623,0.0735787074746463,0.109226821351811,FALSE,FALSE,"Not significant"
"CRACR2B",-0.25691865067996,0.0263815676848623,-0.233785927293599,0.0364446741472909,FALSE,FALSE,"Not significant"
"GLB1L",0.170534192817841,0.0263891957725454,0.184950148883004,0.00881360074868959,FALSE,FALSE,"Not significant"
"FGR",0.133646403482441,0.026395277109029,0.139918774829591,0.0147252776308392,FALSE,FALSE,"Not significant"
"BAZ1B",-0.0837688034318433,0.0264367592845666,-0.0736442656675499,0.031058639252134,FALSE,FALSE,"Not significant"
"MYL9",0.400249578068739,0.026437936836458,0.393324311395332,0.0299483380946618,FALSE,FALSE,"Not significant"
"ZNF507",-0.194408693629283,0.0264587889360612,-0.211765086356595,0.0139851386017562,FALSE,FALSE,"Not significant"
"SLC3A2",0.106158460629953,0.0264813845922362,0.111571670633319,0.0169520895952817,FALSE,FALSE,"Not significant"
"POMT1",-0.0934708077547513,0.0266437654303782,-0.0905199480883243,0.0256009453256338,FALSE,FALSE,"Not significant"
"EMC8",0.06766064713706,0.0267216023287368,0.0701414761010417,0.01771949369359,FALSE,FALSE,"Not significant"
"ZNF14",-0.145698359012899,0.026727431390065,-0.177111124980917,0.00384754435988729,FALSE,FALSE,"Not significant"
"UBB",0.26916541409556,0.0267391373729818,0.192462621704075,0.100055160941728,FALSE,FALSE,"Not significant"
"SSR2",0.140030106209303,0.0268078554807648,0.144177678664387,0.00848627991232137,FALSE,FALSE,"Not significant"
"PXDC1",0.159884037724375,0.0268583552105144,0.178023847067697,0.0121819864044914,FALSE,FALSE,"Not significant"
"RRP7BP",-0.101327007986624,0.0268702934606719,-0.106223472600488,0.0133857830018318,FALSE,FALSE,"Not significant"
"TSPY26P",-0.114822322117447,0.0268702934606719,-0.0893675898106646,0.0661361908652751,FALSE,FALSE,"Not significant"
"TAF4B",-0.195058314682273,0.0268748159765592,-0.175384836642382,0.0422957369549508,FALSE,FALSE,"Not significant"
"THNSL1",-0.146598219924645,0.0268748159765592,-0.164017657967261,0.00964570519632903,FALSE,FALSE,"Not significant"
"PLBD2",0.121711923459667,0.0269561671325526,0.147720636549379,0.00248883408896257,FALSE,FALSE,"Not significant"
"FAM168B",-0.0775674259369223,0.0269567225520275,-0.0702291124180155,0.0147348928765683,FALSE,FALSE,"Not significant"
"MAP3K7CL",0.216023410865741,0.0269931855101075,0.154870581096337,0.105981178110537,FALSE,FALSE,"Not significant"
"AAMDC",0.148923016610827,0.0269932031012602,0.122857641817424,0.0478200323553906,FALSE,FALSE,"Not significant"
"HMBOX1",-0.0876147289509911,0.0270130507492911,-0.0914261079263184,0.0194112325327644,FALSE,FALSE,"Not significant"
"GFRA2",0.248294288692486,0.0270603737515262,0.221888229405996,0.0270524826820458,FALSE,FALSE,"Not significant"
"LCN8",-0.653507232958801,0.0270603737515262,-0.780501529120671,0.00775151694691368,FALSE,FALSE,"Not significant"
"EIF4BP3",-0.108868906133365,0.0271072095195431,-0.0806764520263614,0.0811147863017933,FALSE,FALSE,"Not significant"
"WASHC3",0.125890871482152,0.0271072095195431,0.075080056307275,0.110538196807483,FALSE,FALSE,"Not significant"
"FBXO2",-0.186429697962744,0.0271797388521907,-0.188028143606092,0.0172743251485017,FALSE,FALSE,"Not significant"
"HECTD2",-0.302652460948695,0.0271821244140063,-0.370048392081775,0.00469968521232652,FALSE,FALSE,"Not significant"
"CTLA4",-0.134351487378128,0.0271821244140063,-0.14580133835222,0.00973379004380675,FALSE,FALSE,"Not significant"
"COMMD7",0.0968922880975554,0.0272048570096329,0.0957428407324243,0.0183699919174561,FALSE,FALSE,"Not significant"
"NSMAF",0.0740975532592047,0.0272191790965291,0.0685342487897242,0.0302503205282346,FALSE,FALSE,"Not significant"
"CEP76",-0.109833259929096,0.0272379578143019,-0.122642465513848,0.0104763952337584,FALSE,FALSE,"Not significant"
"SPDL1",-0.159984028358965,0.0272447118794492,-0.193047584706878,0.00459235830983192,FALSE,FALSE,"Not significant"
"PPIL2",-0.071783219999849,0.0273243651507894,-0.0559543008717603,0.054082467392094,FALSE,FALSE,"Not significant"
"TTC28",-0.173081479280747,0.0273379119327001,-0.150597833740345,0.0442727179026803,FALSE,FALSE,"Not significant"
"LETM1",-0.0655157099954103,0.0273513568037466,-0.047921531169596,0.0821059417177134,FALSE,FALSE,"Not significant"
"CTC-338M12.4",-0.122728849198955,0.0273747106732321,-0.115341145811309,0.0326060062493813,FALSE,FALSE,"Not significant"
"MRNIP",-0.100371849064955,0.0273918259876834,-0.0986650177329256,0.0292689142704849,FALSE,FALSE,"Not significant"
"MPND",0.12505685213418,0.0273918259876834,0.13231792974405,0.0145779104053985,FALSE,FALSE,"Not significant"
"RNF5P1",0.130094558744258,0.0274054225902045,0.121971212914609,0.0287529087850327,FALSE,FALSE,"Not significant"
"RASGRP4",0.191942991265464,0.0274302827629082,0.214813539017829,0.0052977648358048,FALSE,FALSE,"Not significant"
"MTMR9LP",-0.28596627165682,0.0274778766346397,-0.268765041325602,0.0310399106818354,FALSE,FALSE,"Not significant"
"SELENOT",0.170019712871162,0.0274778766346397,0.112609526734832,0.132327478724599,FALSE,FALSE,"Not significant"
"KCNG1",-0.278913551611865,0.0275071530362665,-0.254320337480229,0.0428620528657032,FALSE,FALSE,"Not significant"
"ATP5MFP2",0.221245386197187,0.027513914584627,0.172135410551779,0.0443508502795992,FALSE,FALSE,"Not significant"
"LUC7L",-0.0897084115370449,0.027513914584627,-0.111098652272085,0.00186950384189501,FALSE,FALSE,"Not significant"
"CD2BP2",0.0875457046759241,0.02762467150902,0.0828194739341786,0.03320910843504,FALSE,FALSE,"Not significant"
"MUTYH",-0.0973341623796497,0.02762467150902,-0.0883325168825264,0.0379260496720363,FALSE,FALSE,"Not significant"
"MAPK8IP3",-0.0878526131689077,0.0276299467674017,-0.0713065772004244,0.050127041952688,FALSE,FALSE,"Not significant"
"ASTE1",-0.0622456419019101,0.0276360110130416,-0.057557798756069,0.0352331145485916,FALSE,FALSE,"Not significant"
"SYVN1",-0.0914249975175037,0.0276367689656872,-0.0692921936147169,0.0623728775371094,FALSE,FALSE,"Not significant"
"BCL11A",-0.124248909122667,0.0276519204204896,-0.115977541463064,0.0353505413648094,FALSE,FALSE,"Not significant"
"GNPNAT1",-0.127140784204692,0.0277149119209625,-0.128025110780275,0.0243003845094853,FALSE,FALSE,"Not significant"
"HSF5",-0.212895383050995,0.0277436986160583,-0.217000228822116,0.0207595261450468,FALSE,FALSE,"Not significant"
"LINC00205",-0.155658047524073,0.0277436986160583,-0.145723471421702,0.0355045714755512,FALSE,FALSE,"Not significant"
"RASGRP1",-0.1572344323772,0.0278699336875084,-0.170474771212143,0.0155096722725766,FALSE,FALSE,"Not significant"
"DIP2B",0.146683750583996,0.0279157890847034,0.150779053234384,0.00966207239025496,FALSE,FALSE,"Not significant"
"BAX",0.115598894511886,0.0279211588754044,0.116697938531464,0.0210730486074932,FALSE,FALSE,"Not significant"
"SMYD2",-0.108160071485047,0.0279211588754044,-0.12771014027439,0.00371879965646019,FALSE,FALSE,"Not significant"
"LINC00570",0.4344148580376,0.0279221847824655,0.266866244557906,0.18531477295999,FALSE,FALSE,"Not significant"
"UQCRBP1",0.414039508285894,0.0279221847824655,-0.013986934777202,0.951245851751496,FALSE,FALSE,"Not significant"
"PRPF40B",-0.134981221253367,0.0279221847824655,-0.115744308512395,0.0533525651211119,FALSE,FALSE,"Not significant"
"ANKRD23",-0.123067846996972,0.0279221847824655,-0.125973490006184,0.0175128611277627,FALSE,FALSE,"Not significant"
"CYC1",0.113333868970276,0.0279409660791751,0.1260593499398,0.00599842058309081,FALSE,FALSE,"Not significant"
"TRIP12",0.0958618255858056,0.0279456609960883,0.099251787742005,0.0169506668834872,FALSE,FALSE,"Not significant"
"ACTL6A",-0.070822573230603,0.0279531838514106,-0.0856388028806804,0.00359631935560774,FALSE,FALSE,"Not significant"
"CARNS1",-0.160291091749106,0.0279994707501671,-0.152642081265315,0.0330184762935903,FALSE,FALSE,"Not significant"
"BIN2",0.0957017087573001,0.0280331519268717,0.0924828786135614,0.0169760397275781,FALSE,FALSE,"Not significant"
"TOP1",0.130309970237547,0.0280640288687316,0.134917167927558,0.00541347444764022,FALSE,FALSE,"Not significant"
"RNF227",-0.10224994152125,0.0280752934676644,-0.106434043368047,0.0179633706590659,FALSE,FALSE,"Not significant"
"PSIP1P1",-0.135510487175469,0.0280939364856295,-0.131538000826576,0.0266062587257008,FALSE,FALSE,"Not significant"
"TRBV11-2",-0.178808667891082,0.0280939364856295,-0.169027858925523,0.0364903719094386,FALSE,FALSE,"Not significant"
"DNAJC16",-0.0807099238539238,0.028102177875823,-0.073225162575243,0.0443508502795992,FALSE,FALSE,"Not significant"
"ENO1",0.133749334547222,0.0281284531182371,0.146143741163479,0.0113132075458927,FALSE,FALSE,"Not significant"
"TMEM156",-0.139563140938992,0.028150107115672,-0.165778214080033,0.00126403067996669,FALSE,FALSE,"Not significant"
"EFL1",-0.0728606489516224,0.028150107115672,-0.0736470510501979,0.0245785487025769,FALSE,FALSE,"Not significant"
"MORF4L2-AS1",-0.187921935347282,0.028156405034894,-0.188171233013525,0.026345865698372,FALSE,FALSE,"Not significant"
"TANK",0.146134509072666,0.028201018804845,0.112273120163172,0.0863450146392745,FALSE,FALSE,"Not significant"
"CICP27",0.332486335695853,0.02827414357869,0.315658524647637,0.035295705887457,FALSE,FALSE,"Not significant"
"PLXDC1",-0.183050769477647,0.0283038937284178,-0.170491446917658,0.0363273580747402,FALSE,FALSE,"Not significant"
"FAUP4",0.165536309236799,0.0283125967740105,0.130408092736083,0.0792644935930167,FALSE,FALSE,"Not significant"
"PTENP1",0.148837743793202,0.0283215404650414,0.153015243525244,0.0161792710217858,FALSE,FALSE,"Not significant"
"CYB561D2",0.0860186924842102,0.0283522686891686,0.094105981284303,0.00978425500927313,FALSE,FALSE,"Not significant"
"NPEPL1",0.124041114330218,0.0283522686891686,0.1277584541617,0.0183939029914769,FALSE,FALSE,"Not significant"
"HSPH1",-0.123658968823969,0.0283522686891686,-0.141935706408653,0.00956927037465355,FALSE,FALSE,"Not significant"
"P2RY11",-0.13551436852948,0.0283522686891686,-0.12723560919465,0.0280549495805993,FALSE,FALSE,"Not significant"
"ZNF138",-0.210428322402872,0.0283522686891686,-0.251894903715955,0.00469328102130199,FALSE,FALSE,"Not significant"
"OSBP2",0.387086074175424,0.0283522686891686,0.26203435444157,0.132606317779092,FALSE,FALSE,"Not significant"
"ENDOV",-0.0789994781290772,0.0283778698176087,-0.0726239785683481,0.0278067147079213,FALSE,FALSE,"Not significant"
"CBX2",-0.202156543958898,0.0283892419260425,-0.164475328099013,0.0434818931073592,FALSE,FALSE,"Not significant"
"NBPF1",-0.12512953575145,0.028395479914173,-0.106947383161872,0.0559134151104106,FALSE,FALSE,"Not significant"
"MT1E",0.27508856688339,0.0284134070056991,0.292272398495543,0.0105976476827129,FALSE,FALSE,"Not significant"
"AIFM3",0.193572114311754,0.0284211642188553,0.19078942771013,0.0304061374168785,FALSE,FALSE,"Not significant"
"SRSF8",-0.0974368055143594,0.0284211642188553,-0.109231881936587,0.00969206959297493,FALSE,FALSE,"Not significant"
"LAPTM5",0.102869834743996,0.0284461107000041,0.117508764901119,0.00523904721094296,FALSE,FALSE,"Not significant"
"FTH1",0.19954290416237,0.0284712823782781,0.232468125974129,0.00719394562210628,FALSE,FALSE,"Not significant"
"CCR7",-0.164222990725167,0.0284712823782781,-0.129452484156117,0.0646984415032753,FALSE,FALSE,"Not significant"
"TUSC2",0.0875142608985882,0.0284811146139567,0.0927435330572341,0.0154711797199701,FALSE,FALSE,"Not significant"
"MYO7B",-0.239128410799385,0.0285248674057403,-0.234296871209105,0.0308659629294581,FALSE,FALSE,"Not significant"
"XIAP",0.112087737597157,0.0285337288546229,0.092725433796677,0.0379855502877765,FALSE,FALSE,"Not significant"
"ABCC13",0.456282946352653,0.0285737079986893,0.349260683179573,0.0853020562094959,FALSE,FALSE,"Not significant"
"IFT46",-0.103508316552262,0.0285737079986893,-0.110585081295814,0.00688147922802933,FALSE,FALSE,"Not significant"
"RAB8B",0.188358482834738,0.0285992501001485,0.141159515822248,0.0982528200866762,FALSE,FALSE,"Not significant"
"HPRT1",0.0992158466754393,0.0285992501001485,0.0563786837228204,0.153073291864267,FALSE,FALSE,"Not significant"
"WAS",0.181531016877065,0.0286105827983528,0.186685888689229,0.012743916137555,FALSE,FALSE,"Not significant"
"CSPP1",-0.118337863477715,0.0286105827983528,-0.125078446344436,0.0181650986791262,FALSE,FALSE,"Not significant"
"RBMS1",0.136035626512371,0.0286105827983528,0.11663761234858,0.0417297877967484,FALSE,FALSE,"Not significant"
"ITPRID2",0.186083749927475,0.0286272743091308,0.167201691637932,0.0369554818805342,FALSE,FALSE,"Not significant"
"DLEC1",-0.129687737842071,0.0286272743091308,-0.120736933078752,0.0332537782350707,FALSE,FALSE,"Not significant"
"N4BP2L1",0.106290275059414,0.028660266374215,0.0797530714789199,0.0967591258724708,FALSE,FALSE,"Not significant"
