"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted","change"
"CMTM3",0.153842027874987,1.95822067695252e-05,0.135604365117115,0.0108901968730347,FALSE,FALSE,"Not significant"
"PHF19",-0.14313701277406,1.9759828981547e-05,-0.134314277643313,0.00590948427679428,FALSE,FALSE,"Not significant"
"ATP6V0C",0.281842689422429,1.99196685473351e-05,0.261494582072444,0.0158462146097144,FALSE,FALSE,"Not significant"
"ACSS1",-0.136323753918063,2.00061842268064e-05,-0.11351347531466,0.015566632932087,FALSE,FALSE,"Not significant"
"PSME2",0.239476566999029,2.02113164307726e-05,0.221528700702956,0.00860231613233198,FALSE,FALSE,"Not significant"
"GM2A",0.285708908729036,2.02175992527018e-05,0.26252797850151,0.00488267706789962,FALSE,FALSE,"Not significant"
"SPHK1",0.287404120893879,2.02798706832401e-05,0.222076563528064,0.0307658703317552,FALSE,FALSE,"Not significant"
"SGSM2",-0.129927598203591,2.04698130086531e-05,-0.1219851138424,0.0114586815300285,FALSE,FALSE,"Not significant"
"RAB11FIP3",-0.16239815832837,2.07120125332419e-05,-0.15175600974603,0.0104748161038749,FALSE,FALSE,"Not significant"
"ST3GAL2",0.245665506081481,2.07120125332419e-05,0.206854141334914,0.021180221654921,FALSE,FALSE,"Not significant"
"TMEM231",-0.259396036707931,2.08444830962655e-05,-0.226489761716833,0.0256802965688708,FALSE,FALSE,"Not significant"
"DXO",-0.130656343368772,2.08772928256102e-05,-0.0873254605096535,0.0725570458196565,FALSE,FALSE,"Not significant"
"IRF7",0.430700007363518,2.09048730878354e-05,0.428962436765638,0.00242387049226046,FALSE,FALSE,"Not significant"
"SELPLG",0.213462360928152,2.09048730878354e-05,0.201326783041062,0.00824943268517466,FALSE,FALSE,"Not significant"
"AMN",-0.290939861777003,2.09917069074232e-05,-0.263743637225136,0.0243465792230031,FALSE,FALSE,"Not significant"
"NXPH4",-0.459998521362302,2.10118230834646e-05,-0.374896376364013,0.0366836268677809,FALSE,FALSE,"Not significant"
"C1QTNF6",-0.210426127363013,2.13837151061404e-05,-0.216645517416948,0.00228055899045892,FALSE,FALSE,"Not significant"
"ZNRF1",0.171347023139816,2.16367113441204e-05,0.159924882955834,0.00769191555419034,FALSE,FALSE,"Not significant"
"SEMA4A",0.342150334149808,2.17707653442842e-05,0.340584725034892,0.00569693951873604,FALSE,FALSE,"Not significant"
"CIR1",0.25110956548984,2.18459263105327e-05,0.259464236686027,0.00289591942503875,FALSE,FALSE,"Not significant"
"KLHL17",-0.177097423007813,2.18622312592678e-05,-0.167523523732165,0.010270557759177,FALSE,FALSE,"Not significant"
"RUNX1",0.110077248077363,2.19345533487894e-05,0.0964880817484136,0.0167139802955248,FALSE,FALSE,"Not significant"
"SLC25A44",0.240448532884317,2.20631666318303e-05,0.209817680908317,0.0157488457508253,FALSE,FALSE,"Not significant"
"DUS1L",-0.12754104849399,2.20801647322756e-05,-0.110504455660943,0.0189014679237037,FALSE,FALSE,"Not significant"
"DDX31",-0.148806085375983,2.20825677891016e-05,-0.11364132999933,0.0303627292150346,FALSE,FALSE,"Not significant"
"ERMAP",0.14141544802175,2.21456232677098e-05,0.080132290152691,0.128022138227298,FALSE,FALSE,"Not significant"
"MTPN",0.133319443271677,2.26751455501117e-05,0.110754876410227,0.0278505891848552,FALSE,FALSE,"Not significant"
"RAB27A",0.170357059987443,2.26751455501117e-05,0.157549358970436,0.00907293173910296,FALSE,FALSE,"Not significant"
"FAM13A",0.168460186743169,2.26751455501117e-05,0.123883504373673,0.0295759048821344,FALSE,FALSE,"Not significant"
"SMYD5",-0.149335758960399,2.28710095531691e-05,-0.145181940082852,0.00581802468384659,FALSE,FALSE,"Not significant"
"AC139272.1",0.63249334940591,2.28710095531691e-05,0.588804283286041,0.0111272632308151,FALSE,FALSE,"Not significant"
"WSB1",0.229236646085639,2.28710095531691e-05,0.184140344162142,0.0249454993971374,FALSE,FALSE,"Not significant"
"MFGE8",-0.234667784260795,2.29812958238278e-05,-0.219746601638116,0.00796000157518026,FALSE,FALSE,"Not significant"
"CRIP1",-0.238129698760878,2.30977385165662e-05,-0.191314775376558,0.0286208240060863,FALSE,FALSE,"Not significant"
"DHRS7B",0.16580901594328,2.33321238869224e-05,0.14271522092033,0.0185560300130218,FALSE,FALSE,"Not significant"
"AL135999.1",-0.196813177016141,2.34792514251029e-05,-0.194080054441,0.0140038667792475,FALSE,FALSE,"Not significant"
"SUN1",-0.139422468478174,2.3525483058123e-05,-0.141326387688628,0.0048449372907891,FALSE,FALSE,"Not significant"
"KPTN",0.262455580922492,2.38250603753071e-05,0.216723688051672,0.0149538993600626,FALSE,FALSE,"Not significant"
"SNHG7",-0.211206795656197,2.39549062353354e-05,-0.173079108682773,0.0180927168008657,FALSE,FALSE,"Not significant"
"PLXNB1",-0.36152988353102,2.40264012261102e-05,-0.300336249597539,0.00752333053420506,FALSE,FALSE,"Not significant"
"PTCD3",-0.115311168673755,2.40264012261102e-05,-0.116305001592183,0.00533339706597395,FALSE,FALSE,"Not significant"
"DYSF",0.479869756873969,2.4090069253406e-05,0.460550503428796,0.00960423959710852,FALSE,FALSE,"Not significant"
"ACAP3",-0.171555035843864,2.41875397865786e-05,-0.149796286507555,0.0210610849882087,FALSE,FALSE,"Not significant"
"FBLN2",-0.408431210830637,2.43192236465906e-05,-0.317608292098675,0.0348859386367303,FALSE,FALSE,"Not significant"
"NIBAN2",0.253334551588937,2.44615694029097e-05,0.212107404704019,0.0249764602430321,FALSE,FALSE,"Not significant"
"AMMECR1L",-0.0876056605965944,2.45350836634845e-05,-0.0879055248891669,0.00336398461286366,FALSE,FALSE,"Not significant"
"TMEM138",-0.10324724575203,2.45870362973993e-05,-0.107562916079676,0.00329632016468483,FALSE,FALSE,"Not significant"
"OSBPL7",-0.212226991510944,2.47069260815217e-05,-0.178113716594508,0.0220724086541105,FALSE,FALSE,"Not significant"
"P2RY13",0.291025802607142,2.47069260815217e-05,0.262126807006927,0.0116204105617898,FALSE,FALSE,"Not significant"
"DOCK4",0.463050235982606,2.49477953354881e-05,0.388831689506053,0.0138039501882427,FALSE,FALSE,"Not significant"
"SNX3",0.19105815657487,2.50590078915872e-05,0.139293136746699,0.0410982630790713,FALSE,FALSE,"Not significant"
"AC006927.1",0.223987409389481,2.51315774345302e-05,0.223534776033227,0.00966790796001899,FALSE,FALSE,"Not significant"
"ZNF419",-0.166363405022884,2.51359511764358e-05,-0.193787133047228,0.00149104108117523,FALSE,FALSE,"Not significant"
"RILP",0.408966623621587,2.51359511764358e-05,0.273460951811308,0.0692292292013662,FALSE,FALSE,"Not significant"
"AC007728.3",0.431655084440621,2.51424447051908e-05,0.296262715846166,0.0959409782468971,FALSE,FALSE,"Not significant"
"TONSL",-0.248806374256356,2.55217890652492e-05,-0.180781939309564,0.0474542406465259,FALSE,FALSE,"Not significant"
"TMEM127",0.19995660620346,2.55683055052935e-05,0.196426475471573,0.00821779457569795,FALSE,FALSE,"Not significant"
"TANK",0.188987727622846,2.55683055052935e-05,0.149347702707396,0.0233426891347703,FALSE,FALSE,"Not significant"
"PCSK6",0.471649322072748,2.5803087486156e-05,0.240310330817846,0.195831168096057,FALSE,FALSE,"Not significant"
"CPEB4",0.28911612100785,2.58667168871211e-05,0.224183600827928,0.0310241820925006,FALSE,FALSE,"Not significant"
"LY6E",0.581659536296911,2.60216975176524e-05,0.405812293249545,0.0348010109714413,FALSE,FALSE,"Not significant"
"RAB33B",0.27052523492835,2.62498563568947e-05,0.205811446153284,0.0281915609146533,FALSE,FALSE,"Not significant"
"HNRNPH1",-0.122875179533261,2.63017666221391e-05,-0.138489255457634,0.00232326443174324,FALSE,FALSE,"Not significant"
"ENOSF1",-0.20661400551224,2.6377760773585e-05,-0.223889437290729,0.00183081272383655,FALSE,FALSE,"Not significant"
"GALT",-0.120733522091889,2.65952536273016e-05,-0.116379615441573,0.00688916669647615,FALSE,FALSE,"Not significant"
"ATP6V1C1",0.176133311450791,2.66364331206306e-05,0.143873611022983,0.0206317716005534,FALSE,FALSE,"Not significant"
"TNFSF13",0.241090851866355,2.66657895452774e-05,0.214391182865533,0.0216487036468631,FALSE,FALSE,"Not significant"
"PSMD6",0.100910256178018,2.66657895452774e-05,0.0921400634001272,0.0111709998977785,FALSE,FALSE,"Not significant"
"PIDD1",-0.200456204800311,2.66995597303627e-05,-0.160117657386009,0.0291590344972729,FALSE,FALSE,"Not significant"
"ZC3H3",0.223317818093036,2.67501861505028e-05,0.203953426989654,0.0127192929414889,FALSE,FALSE,"Not significant"
"CHURC1",0.255281044982381,2.73434450120195e-05,0.220965480936955,0.010270557759177,FALSE,FALSE,"Not significant"
"AFG3L1P",-0.112780597247018,2.73469830660555e-05,-0.110582625503939,0.00816182132989946,FALSE,FALSE,"Not significant"
"SPX",0.512627246835086,2.73911903299093e-05,0.23329557428442,0.264331457505754,FALSE,FALSE,"Not significant"
"PRDX3",0.129056641484397,2.73911903299093e-05,0.118252598407716,0.0103309991036433,FALSE,FALSE,"Not significant"
"ZNF461",-0.200503079169979,2.73911903299093e-05,-0.226765987352978,0.00261265383861528,FALSE,FALSE,"Not significant"
"DTX3",-0.208099231934904,2.73911903299093e-05,-0.207284982263886,0.00439418138279713,FALSE,FALSE,"Not significant"
"H3C10",0.486602325470731,2.73911903299093e-05,0.37657834110222,0.0297877901331639,FALSE,FALSE,"Not significant"
"SUSD2",-0.589826051530793,2.73911903299093e-05,-0.408269083012343,0.018297205900049,FALSE,FALSE,"Not significant"
"LYPLA1P3",0.209320815896805,2.73927811381921e-05,0.180279423579216,0.073915472587181,FALSE,FALSE,"Not significant"
"A2MP1",-0.42042031905283,2.74072880804338e-05,-0.498781234142574,0.00163738673646787,FALSE,FALSE,"Not significant"
"ZNF582-AS1",-0.232718702044662,2.75607530793089e-05,-0.239582459317125,0.00791390493656122,FALSE,FALSE,"Not significant"
"RNF19B",0.276935817739373,2.76639602717389e-05,0.245787392754578,0.0177185186170593,FALSE,FALSE,"Not significant"
"ZCCHC18",-0.279931583600553,2.7707168118645e-05,-0.296868659027279,0.00354350531548765,FALSE,FALSE,"Not significant"
"AARS2",-0.132396049219087,2.77074678684388e-05,-0.125238168350853,0.0124755335154675,FALSE,FALSE,"Not significant"
"FCN1",0.260013430229706,2.77216273177012e-05,0.270458346875082,0.00399507546996053,FALSE,FALSE,"Not significant"
"SLC66A2",0.207618941061592,2.77439156179251e-05,0.144649906036965,0.0634795179509456,FALSE,FALSE,"Not significant"
"DUX4L37",0.403218728852008,2.77832163637901e-05,0.373463153425569,0.0148088042886745,FALSE,FALSE,"Not significant"
"LENG8",-0.156429618295398,2.78699089769681e-05,-0.152603178532631,0.0121323042142221,FALSE,FALSE,"Not significant"
"YPEL4",0.395666681105349,2.82254501256277e-05,0.163858606108581,0.286282440895755,FALSE,FALSE,"Not significant"
"SELENON",0.159978312861442,2.84570576481116e-05,0.154226188105322,0.0101307892580345,FALSE,FALSE,"Not significant"
"TTC31",-0.111575127348635,2.84849417779211e-05,-0.0912117653319795,0.0249540360654644,FALSE,FALSE,"Not significant"
"SIGLEC5",0.439608979628006,2.84849417779211e-05,0.403607627730023,0.00838420899713085,FALSE,FALSE,"Not significant"
"AC006128.1",-0.193819781786461,2.89115487315041e-05,-0.183478396582669,0.0405318167225439,FALSE,FALSE,"Not significant"
"H2BC5",0.423853223100382,2.89115487315041e-05,0.322716623530793,0.0180829786769155,FALSE,FALSE,"Not significant"
"BST1",0.314102009153745,2.9191341685359e-05,0.277423572899448,0.0160622078355033,FALSE,FALSE,"Not significant"
"EVI2B",0.223639534363355,2.93226942960311e-05,0.209122216663414,0.00854594094753638,FALSE,FALSE,"Not significant"
"CYB561",0.218255500599596,2.99512238796045e-05,0.153107355627288,0.0400881441958577,FALSE,FALSE,"Not significant"
"TMTC1",0.853737202403165,2.99891878151354e-05,0.875705170302292,0.00737763656177665,FALSE,FALSE,"Not significant"
"AL031123.2",0.497108486654092,3.00218450204705e-05,0.456302089312635,0.0212487809686485,FALSE,FALSE,"Not significant"
"TBRG4",-0.11105414191077,3.00285551092483e-05,-0.0892189844278136,0.0301933423512715,FALSE,FALSE,"Not significant"
"SLC2A4RG",-0.178750875100642,3.0066854920917e-05,-0.171182234540658,0.0096139853177489,FALSE,FALSE,"Not significant"
"SRSF2",-0.102631555195684,3.00794561842084e-05,-0.0949202437294377,0.0120649434515622,FALSE,FALSE,"Not significant"
"ZNF558",-0.173278754755111,3.01106513757125e-05,-0.178040640391116,0.00581802468384659,FALSE,FALSE,"Not significant"
"ZNF263",-0.0827814596110371,3.01224231438645e-05,-0.0823948894818211,0.00539144728609684,FALSE,FALSE,"Not significant"
"GOLPH3",0.0942700636695823,3.02742229927508e-05,0.102419721905246,0.00354350531548765,FALSE,FALSE,"Not significant"
"C1QB",0.715214281792583,3.0383005376602e-05,0.414515295225411,0.105612736168628,FALSE,FALSE,"Not significant"
"SCYL3",0.105187473107861,3.0412677717205e-05,0.0883762235487037,0.0146762190489672,FALSE,FALSE,"Not significant"
"MUS81",-0.113792287266541,3.04702264372401e-05,-0.0975996301696441,0.0186017840694596,FALSE,FALSE,"Not significant"
"GLIPR2",0.241358964958857,3.07028237898048e-05,0.223141261672075,0.0134372410699007,FALSE,FALSE,"Not significant"
"TMEM161B-AS1",-0.190916574801061,3.08103960114898e-05,-0.208663450294355,0.00343719066123207,FALSE,FALSE,"Not significant"
"DCHS1",-0.387688456374556,3.09373415280741e-05,-0.36824481603573,0.00741479943106751,FALSE,FALSE,"Not significant"
"STMN3",-0.210524604968487,3.09373415280741e-05,-0.210583469053572,0.00581802468384659,FALSE,FALSE,"Not significant"
"FCGR2A",0.335140344330361,3.10367782797231e-05,0.268634511768566,0.0301760771460603,FALSE,FALSE,"Not significant"
"AC008764.8",-0.163041192385418,3.12620089450615e-05,-0.143374413216595,0.056863039658601,FALSE,FALSE,"Not significant"
"P2RY12",0.406900506677582,3.1399482119544e-05,0.292112796913085,0.0586862169146306,FALSE,FALSE,"Not significant"
