"gene","logFC","logCPM","F","PValue","FDR"
"SCN1B",0.492292725509862,2.46857708588884,30.2166568989321,7.46328790934e-08,4.67204830612491e-06
"CCR1",0.438244871292257,7.79367299953724,30.2104220287912,7.47866385456419e-08,4.67204830612491e-06
"CREG1",0.281418062416096,6.18715330088001,30.1958259071267,7.53070100224953e-08,4.68687049218951e-06
"CD14",0.381349340572061,8.67346615440622,30.1406933821624,7.73030991872322e-08,4.79308167432445e-06
"ZNF438",0.431650541375179,4.85796063314303,30.1001738824605,7.88085751785209e-08,4.86819388835975e-06
"METTL17",-0.156469190961534,5.48513721136634,30.0629969883763,8.02095578413353e-08,4.93631684038404e-06
"MCEMP1",0.727483828874496,4.68473967839648,30.0145827776404,8.20807430525338e-08,5.0327655601285e-06
"NSUN5P1",-0.248378416735212,5.33147625896361,29.9994737168824,8.26665296920464e-08,5.04997933229457e-06
"H2BC8",0.522729231934794,1.39384571737425,29.9673964981902,8.3693499145154e-08,5.09391867039715e-06
"CRYGS",-0.197735117138105,2.9062727641242,29.9266480595177,8.56369031204781e-08,5.19310963794694e-06
"FFAR3",0.827379173437381,0.530051374746238,29.8792727290713,8.62336150059761e-08,5.21020984096326e-06
"PLP2",0.242991386577861,7.27868243909056,29.8469739745197,8.88756172532843e-08,5.35031215864772e-06
"CCDC71L",0.354560749882158,4.91850882778055,29.8389748651627,8.92179583192727e-08,5.35146123179551e-06
"ZNF692",-0.145520158750986,5.52283402212733,29.7775072275234,9.18603921893362e-08,5.49006784366231e-06
"CEP95",-0.152217301716808,5.09414073002055,29.7685647473866,9.22531219579342e-08,5.49370659717122e-06
"RALB",0.358939876803041,7.55076464502078,29.747372818413,9.31840398597478e-08,5.51168153709812e-06
"MCMBP",0.151024424749063,6.61450340706881,29.7432241742961,9.33682698863799e-08,5.51168153709812e-06
"LINC01232",0.310793899396592,3.02097636424414,29.7405101881385,9.35537609135954e-08,5.51168153709812e-06
"RNF144A-AS1",0.502810637253501,0.305844190923938,29.6648098277998,9.52748175509506e-08,5.59317235658152e-06
"SPHK1",0.335236799363431,3.16573507759446,29.6902590025547,9.58040047536682e-08,5.60436501306352e-06
"SCART1",-0.492325681768179,3.08567322808477,29.6764179192027,9.64442164128333e-08,5.62195071378329e-06
"CITED2",0.12632047127769,6.00300630041607,29.6124879063722,9.93570861658501e-08,5.7714265314935e-06
"PPP1R2P1",0.348427857943893,-0.0195090500181333,29.480204502431,1.03482210003046e-07,5.97002878701096e-06
"GRN",0.355645862000812,9.41053575421438,29.5266408421768,1.03497327808647e-07,5.97002878701096e-06
"PFKFB3",0.456408242915149,6.66041451830421,29.4515469835359,1.07262755752918e-07,6.1657462551721e-06
"PSME2P6",0.383943004718546,1.42517061248295,29.4110233254078,1.09118772921795e-07,6.25073109245782e-06
"KAT2A",-0.158771513084992,5.785791744427,29.4067812538152,1.09573444444021e-07,6.25513231989918e-06
"ZNF251",-0.190872950549531,3.54594286944293,29.3799568880774,1.11020596719518e-07,6.31596556251416e-06
"MGAT1",0.179495273385958,8.62852777136104,29.3476483223801,1.12699968310051e-07,6.3895478608661e-06
"PHC1",-0.240038972061737,2.76063452295067,29.3036762592218,1.15171327533573e-07,6.50737654374847e-06
"IL15",0.320539839363912,3.29989925795575,29.286264799402,1.16097209879622e-07,6.53336162674063e-06
"SLC1A3",0.568264940457104,0.101424692481314,29.2419420588298,1.16420518265689e-07,6.53336162674063e-06
"CLU",0.642601698847935,6.13623591525054,29.2477697032977,1.18190091829362e-07,6.61026003457799e-06
"MYL9",0.855799166060876,4.56377105696428,29.1610168375029,1.23187148190416e-07,6.86654288987318e-06
"MSR1",0.634124992063159,2.68844645028933,29.1512072973704,1.23856386874015e-07,6.88067947885677e-06
"DESI1",0.136685453567005,5.89227694356257,29.0356535292094,1.3075848491988e-07,7.23507531598121e-06
"ACAD9",-0.264679735207726,4.84666547329241,29.0271547132487,1.31294776760197e-07,7.23507531598121e-06
"ACVRL1",0.45666096766842,0.815802163537449,29.0023995870769,1.31751231370536e-07,7.23507531598121e-06
"ING5",-0.145339228059744,5.31653241575181,29.0158594741929,1.31999732459567e-07,7.23507531598121e-06
"CD59",0.326007752588146,5.97514467682013,29.0091456534617,1.32420889202193e-07,7.23507531598121e-06
"AC005229.4",0.324945848311138,0.501520754150365,28.9429591130886,1.35028951596152e-07,7.3533035976128e-06
"GK-AS1",0.492787659640963,2.57410097628081,28.9398151570093,1.36988004244403e-07,7.43552921398718e-06
"PRR4",-0.423733529373099,-0.0196088076899277,28.8612017178139,1.39103740556893e-07,7.52569419908289e-06
"WDFY1",0.270856621453444,5.71181421779668,28.874920098792,1.41172515511079e-07,7.61273939506812e-06
"KLHDC4",-0.201848907930288,6.24194506856649,28.8431070724617,1.43329888989147e-07,7.70398153316663e-06
"AC022239.1",-0.375113647313971,2.96674791779645,28.7921983639023,1.46935196142154e-07,7.83493762688383e-06
"CTSZ",0.236964742180401,8.38259106668601,28.7887982457736,1.4709013788453e-07,7.83493762688383e-06
"ITGB2",0.267022938933128,10.8217764227711,28.7874306497602,1.47186082872901e-07,7.83493762688383e-06
"TAPBPL",0.195025284612509,6.44816340283198,28.7621970651423,1.48969408457393e-07,7.90445050324402e-06
"ACP2",0.208505358221005,4.45435145765522,28.7294894348306,1.51324685090945e-07,8.00377048460255e-06
"CAPRIN2",-0.177812628937698,5.20440142432903,28.721321655284,1.51906604911796e-07,8.00896128762669e-06
"TSPYL2",-0.208017895631745,5.46945724390085,28.6851063728997,1.54553247167965e-07,8.12263176782747e-06
"PRRG4",0.479032343492579,5.6224102684099,28.6588494222422,1.56501565366561e-07,8.18191874706194e-06
"SLC2A11",-0.196288374920798,3.42035305349528,28.6574217353775,1.5666978210925e-07,8.18191874706194e-06
"RNF114",0.115037755367759,6.76493665929089,28.600044857854,1.60954464579578e-07,8.37924893432361e-06
"CFAP298",-0.173625708369952,3.54319557678628,28.58851658794,1.61898231855722e-07,8.40195996354696e-06
"P4HTM",-0.142953820009744,5.17117677585741,28.5313759101488,1.66322928531087e-07,8.60461275572547e-06
"KIF1C",0.205987514003683,5.54030543561132,28.5115746065562,1.67900787535267e-07,8.65918236026899e-06
"RSAD1",-0.138012362727368,5.69076110448781,28.487957426385,1.69804770800629e-07,8.73018006398888e-06
"CNIH4",0.253946031475059,5.2378213504395,28.4539388254297,1.7258784731428e-07,8.83861623544308e-06
"SUSD6",0.235173267663962,8.09958761684382,28.4491178321798,1.72981676851921e-07,8.83861623544308e-06
"ITGA2B",0.711716386154121,5.08991379146945,28.4342267282627,1.74222282639622e-07,8.87461504338138e-06
"RHOT1",0.199554584148801,5.5678972462554,28.4137297247512,1.75933126702785e-07,8.93427273792821e-06
"L3MBTL1",-0.179054809443749,3.17672676436024,28.3171478436117,1.84336747428409e-07,9.33240016415077e-06
"FBF1",-0.208677262615431,2.96444871502081,28.2862009196263,1.87102203776997e-07,9.44352738880545e-06
"AL355075.2",-0.368681890176976,0.481803327020184,28.2505024930762,1.87802445621569e-07,9.45005923180872e-06
"CIRBP",-0.134362292718271,8.79419320868023,28.2320709947983,1.91884602100496e-07,9.62621087204154e-06
"AC009133.3",-0.233411367817689,3.50400599786179,28.2058765282335,1.94371703759594e-07,9.72152131643526e-06
"AFF1",0.25796621473559,6.86296002517949,28.1692388599992,1.97736513893417e-07,9.86002405875155e-06
"BAIAP3",-0.463447185460487,5.21747512337808,28.0854989673742,2.0582103809722e-07,1.02323341912897e-05
"TMEM147-AS1",-0.189151242667683,3.70164357465708,28.0678959233867,2.07611681618683e-07,1.02904532610698e-05
"C17orf100",-0.25437757266789,1.78571804357437,28.0189620869631,2.12382952205026e-07,1.04955217126991e-05
"EMILIN2",0.301003147540964,6.39584367713192,28.0084908118345,2.13538789043158e-07,1.05020893786197e-05
"SNHG11",-0.18149998046459,3.04440944064427,28.0072629827206,2.13784604083046e-07,1.05020893786197e-05
"PIK3AP1",0.312264061245498,7.75710078410295,27.9055921114809,2.24314983410027e-07,1.09867886105118e-05
"CCDC149",0.313122955935922,3.49538822992401,27.8849292618307,2.26624471628236e-07,1.10346171124873e-05
"PLXNA3",-0.245168619447195,4.90852639458979,27.884276252228,2.26624573738791e-07,1.10346171124873e-05
"LINC00894",-0.256334842728089,2.49582696065001,27.8782363899215,2.27437741858881e-07,1.10417355321812e-05
"WBP1",-0.15852065943154,4.14246861178042,27.8495451337313,2.30446471419179e-07,1.11240379865032e-05
"PSMB8",0.235281565196299,8.08894594536671,27.8489742721504,2.30476896971948e-07,1.11240379865032e-05
"C5",0.270028721610402,2.12329604846156,27.8056055789899,2.35443159933357e-07,1.13128520071037e-05
"KRTCAP3",-0.274698051891298,1.60052401914325,27.7985128055995,2.35755599060753e-07,1.13128520071037e-05
"UBE2D3P2",0.221886776665621,2.5793657880949,27.7576808581263,2.40958726307993e-07,1.15263124486318e-05
"METTL3",-0.122320632287054,5.79355628091436,27.7505841933119,2.4159652187709e-07,1.15263124486318e-05
"ENOSF1",-0.237265009647555,4.77884399506041,27.6842499038891,2.49405440780164e-07,1.18646754945851e-05
"RASGRP2",-0.138034219364594,8.97917779696516,27.6354229042763,2.55294329200676e-07,1.21100218335736e-05
"HFE",0.236779794504315,3.09550533920109,27.6289050888951,2.56235398038041e-07,1.21199343271993e-05
"UNC5CL",-0.208315942594007,2.89708103272577,27.5785409734846,2.62518788198081e-07,1.23773715531148e-05
"SLC49A3",0.321746909449663,3.72065665776906,27.572510709672,2.63173348637658e-07,1.23773715531148e-05
"TIMM10",0.581578546496971,3.88628618691411,27.5514114977638,2.65834433437894e-07,1.24671077778027e-05
"RTP4",0.544408293291675,4.14497353113131,27.5083730971552,2.71357940792252e-07,1.26901997452422e-05
"IFNAR1",0.240705780272863,7.27175087894637,27.4892450734222,2.73819449988467e-07,1.27692422381946e-05
"NEIL1",-0.28339935471276,4.22324242397586,27.4487399354358,2.79225202538827e-07,1.29510588073924e-05
"AL021707.8",-0.250088845248996,1.64859008201335,27.4453684039539,2.79282874916284e-07,1.29510588073924e-05
"SAMHD1",0.208069107573792,9.00516334819493,27.4377701814164,2.80659941160345e-07,1.29660941494777e-05
"JPH4",0.413255454336819,0.283773562267168,27.4043557217007,2.81173530635003e-07,1.29660941494777e-05
"SNRPA1",-0.172802584774996,4.17467254289029,27.3259880001177,2.9615253386744e-07,1.36189033282652e-05
"FNDC3B",0.292658409895112,6.04256769950702,27.3138869002572,2.97841000955318e-07,1.36341547917377e-05
"SLC26A11",-0.193717745494936,4.97264279890187,27.3119138716005,2.98131321933497e-07,1.36341547917377e-05
"EIF4H",0.116273856037966,7.43618394651297,27.3009423977118,2.99694224500289e-07,1.36678729658465e-05
"FBXL5",0.275499982971131,8.48582812089901,27.2699749357111,3.04179117419293e-07,1.38343002441659e-05
"CLEC5A",0.446230071282482,2.86126477988036,27.2146370141295,3.12558059353325e-07,1.41764347194364e-05
"MTF1",0.211564012709378,5.64043262001052,27.1776096787319,3.17967434217347e-07,1.43823794357054e-05
"MRPL44",0.172168640322998,4.85792274320693,27.1422794351127,3.23413831027347e-07,1.45449938223594e-05
"CTSB",0.239157576981986,8.98386031321609,27.1378539520113,3.24088448607649e-07,1.45449938223594e-05
"STARD9",-0.253199422859994,3.98135279539187,27.1375122873904,3.24198291781976e-07,1.45449938223594e-05
"AP006621.3",-0.279193405239102,2.13575357419373,27.105420643411,3.29280706806035e-07,1.47330867599295e-05
"WDR86-AS1",-0.406062248994028,2.12721288094328,27.0850298692864,3.3250808284753e-07,1.48373889798945e-05
"H2BC11",0.463816933890696,2.18852216647507,27.045969625369,3.38921847036923e-07,1.50829332733771e-05
"MDN1",-0.19531016377181,5.68180516327449,26.9940716803486,3.47255438664246e-07,1.54123694023769e-05
"AL162586.1",-0.294331028532022,2.66730081187669,26.9596703138581,3.53259595190921e-07,1.56369320812452e-05
"LMNB1",0.418261845787434,6.46058717301644,26.9465554614803,3.55268836588471e-07,1.56839349059257e-05
"ATF6",0.222185520699301,6.67222859837385,26.9049282993863,3.62443961692313e-07,1.59581377282347e-05
"FYB1",0.211356812052318,9.25892247218063,26.8863693410058,3.65688763979624e-07,1.60582957232962e-05
"CCDC78",-0.307908178689744,2.62403230716893,26.8793694313242,3.67157971640953e-07,1.60801593135343e-05
"GAPDH",0.221528136361903,9.41474151061568,26.8708983053705,3.68417119418783e-07,1.60927319577255e-05
"LYRM1",0.234841390123259,4.70502181150611,26.8601185962751,3.70349422005272e-07,1.61345649507823e-05
"IFI16",0.311431949009106,8.43142456468567,26.8251577625136,3.76604250618833e-07,1.63639983438183e-05
"AP006621.5",-0.325791944893154,1.99671109130559,26.8137894293543,3.78667395842854e-07,1.64105726130326e-05
"CSNK1A1",0.128079128203877,5.79397572324569,26.7795328504918,3.84957381048685e-07,1.66396069014647e-05
"AC107464.3",-0.336845759718066,1.32842882760192,26.766263017083,3.86252147856043e-07,1.665209455145e-05
"ZNF37BP",-0.185170084159205,4.81549891454925,26.7635309393005,3.87942957938589e-07,1.66815471913593e-05
"AGTRAP",0.295004763989232,7.67299599286481,26.7460348994031,3.91202325273808e-07,1.67781204531292e-05
"GSEC",0.541318821682442,3.60875352699596,26.6426332483385,4.11265907960632e-07,1.75930416183159e-05
"TLR5",0.487557853433919,5.27693693953572,26.5885117481671,4.21994016653199e-07,1.80054405816848e-05
"CARNS1",-0.302573872907101,4.26371127261296,26.5111125241509,4.38045087127431e-07,1.86422530010144e-05
"NPRL2",-0.134570176513275,5.59578190276615,26.4614453632095,4.48592751186091e-07,1.90128439679375e-05
"RIPK2",0.180978679841833,4.62377926018072,26.4594205082138,4.49049954180825e-07,1.90128439679375e-05
"H2BS1",0.445875194081363,0.505103804538113,26.4034605641107,4.55998563096729e-07,1.92577964593529e-05
"CCDC130",-0.128753778076855,6.05738910703913,26.4178359810163,4.58104333005992e-07,1.92974993203924e-05
"EAF1",0.10054297892984,4.96903281669643,26.3975379472428,4.62613067965628e-07,1.94379678684542e-05
"AC008555.2",-0.420119798015454,3.11438460225874,26.3890802209331,4.64715243355177e-07,1.94768629208733e-05
"ASGR2",0.428931659881919,4.22467327455153,26.3479793051303,4.73817799263451e-07,1.98082163303193e-05
"H2AC11",0.382095037084417,1.46941892859456,26.329000516099,4.77333142631908e-07,1.99049122827991e-05
"GAS6",0.325439072764991,3.57231863866932,26.3157496947844,4.81309380438622e-07,2.00202934501542e-05
"TRIM22",0.398030881540393,9.104844033254,26.2803310421332,4.89453388710512e-07,2.02974933581082e-05
"GADD45G",0.487723936824617,0.956494524443987,26.2649995062366,4.90425692735928e-07,2.02974933581082e-05
"IL17RC",0.31869003135756,2.12463031893457,26.2458679655115,4.97876949185081e-07,2.05544959944115e-05
"PRCP",0.224755365891932,7.21828890074976,26.1969951944767,5.09499685491248e-07,2.09820081923075e-05
"POLB",0.25870918394778,4.94969925360798,26.1821403479306,5.1317446769021e-07,2.10352792680059e-05
"C4orf3",0.245202973994209,6.85929539178848,26.1764256172183,5.14574146291823e-07,2.10352792680059e-05
"ACBD4",-0.167977379276636,4.25994352020638,26.1765149153862,5.14605140654931e-07,2.10352792680059e-05
"TGM2",0.575117294016351,2.58815365234302,26.1571103834102,5.1974162488079e-07,2.11929128076391e-05
"SHISA5",0.287624156169177,9.16998303647334,26.1447895568153,5.2247582359041e-07,2.12221823481678e-05
"KIAA0930",0.234831751763614,7.27776868314262,26.1421471671194,5.23142330898218e-07,2.12221823481678e-05
"SFI1",-0.179481740422108,6.69577730037285,26.1343667527522,5.25108186878135e-07,2.12221823481678e-05
"PGRMC1",0.254653859497568,5.09127027605678,26.1325212684186,5.25587119465345e-07,2.12221823481678e-05
"HP",0.806333814392503,2.74919240811486,26.0969974315,5.34938772027967e-07,2.15152609026599e-05
"CASP4",0.312358110748864,8.07049910094245,26.0925738100504,5.35789097787198e-07,2.15152609026599e-05
"GADD45B",0.318823801638366,6.09086874284683,26.0888902056402,5.36744352328512e-07,2.15152609026599e-05
"NLRP3",0.283987132836975,5.11887214185018,25.9701103113096,5.68383130040583e-07,2.27284606710673e-05
"RAB10",0.144007401402364,7.23231782195001,25.9556709346496,5.72341190981837e-07,2.28315865462754e-05
"TUBGCP6",-0.179787258907945,7.40234257071958,25.9265499302471,5.80434792955139e-07,2.30987932629143e-05
"RRP7BP",-0.18042267841091,3.22272537034684,25.9021478842226,5.87548785889028e-07,2.33258276987839e-05
"ZNF528-AS1",-0.325721137082514,2.16487702164278,25.8773948642224,5.94486469987145e-07,2.35447930876488e-05
"POMT2",-0.140910599501711,3.18716475271495,25.8546251723876,6.01182193812372e-07,2.37531532662621e-05
"MYOF",0.50362925812421,4.26924444515838,25.8475763792513,6.03027091907938e-07,2.37693178727045e-05
"IDH1",0.172736620553295,5.30033359267039,25.8308686302378,6.07859336521205e-07,2.39028772354122e-05
"PPIP5K1",-0.179274171615177,3.08842627034287,25.8200705827761,6.11319043577162e-07,2.39274616710306e-05
"STX12",0.135676976820035,5.51787573157218,25.8189045251631,6.11375190990392e-07,2.39274616710306e-05
"RAP1GAP",1.11094790236196,2.02448069960318,25.6474467083712,6.62856339047954e-07,2.58811006908936e-05
"OAF",0.240413958803588,4.32227991712004,25.6036392946194,6.78363916446864e-07,2.63972905645847e-05
"TRBJ2-7",-0.314031287349464,1.32182740249992,25.5960430065858,6.79265827877565e-07,2.63972905645847e-05
"TESK2",0.196246853408443,4.06712685540566,25.5881173650176,6.83492089190916e-07,2.64993244415822e-05
"ADAMTS10",-0.353737486451669,4.55125178749178,25.5198821944414,7.06348085033868e-07,2.73214779152703e-05
"KIAA0040",0.245593858810295,7.90691688503557,25.484446367018,7.18494741158955e-07,2.76855367017331e-05
"FUS",-0.13778245953155,8.36361752408698,25.4826877938145,7.19104849395664e-07,2.76855367017331e-05
"GSR",0.14061782574811,6.22791944245618,25.4682885660618,7.24128617451378e-07,2.77812330811928e-05
"GNB4",0.270284991449382,5.29695742582671,25.4648686451851,7.25335386212195e-07,2.77812330811928e-05
"RAB5IF",0.246137248019494,4.31981523601027,25.456718961145,7.28249625977498e-07,2.77812330811928e-05
"AP003068.2",0.450173651730719,2.73792226411046,25.4578001597967,7.28302939126408e-07,2.77812330811928e-05
"ACSL4",0.266120425115064,6.83128056835157,25.4414666606149,7.33570982542583e-07,2.79178565884884e-05
"Z84485.1",-0.341218880515311,0.65258426377382,25.3944740691349,7.44335152206123e-07,2.82625423045238e-05
"VCPIP1",0.230039151084137,6.57035326509812,25.3792215584739,7.55971007117526e-07,2.86386728211228e-05
"TUT7",0.266675702921685,7.02419701226889,25.3504089032031,7.66570433633733e-07,2.89739121662248e-05
"RRP8",-0.0951606374477269,4.69771235358802,25.2746713407175,7.95193369223596e-07,2.99650094332051e-05
